day_index,date,s0,E_C,CVaR,cost_plan,cost_emergency,cost_total,emergency_rate,unextracted_ratio,curtailment_rate,soc_violate_count,emergency_kwh,load_kwh,pv_kwh,pv_used_kwh,curtail_kwh,unextracted_kwh,spill_kwh,plan_total_kwh,charge_kwh,discharge_kwh,final_soc,price_mean,eq_residual,ub_violation
135,2025-05-16,1200.0000000000045,12717.32493639171,127173.24936391712,12505.17659998231,621.0041827041562,13126.180782686466,0.003339887782385603,0.07536847955763877,0.29957964143149723,0,249.42731090265215,74681.34474999999,71965.83821666666,50406.33820840052,21559.500008266135,2198.2193732617206,440.8305889139495,29166.295859539146,13166.666666666668,10665.000000000004,1199.9999999999998,0.5453854166666666,9.094947017729282e-13,7.275957614183426e-12
136,2025-05-17,1199.9999999999998,13544.669065494954,135446.69065494958,12766.228426427606,1246.046324959881,14012.274751387487,0.0046786938523472035,0.06959656197462727,0.22693180344773398,0,352.18648277675914,75274.53043333333,64825.73134999999,50114.71122492619,14711.020125073803,2066.6042029538903,306.049025835395,29694.05591769475,13230.368227763622,10716.598264488537,1200.0000000000005,0.5734159722222222,2.2737367544323206e-13,7.275957614183426e-12
137,2025-05-18,1200.0000000000005,42949.22037083884,429492.2037083885,42175.758356539016,769.8519796386402,42945.610336177655,0.0024254834557418396,0.07390665034583056,0.09074305764067864,0,292.72441156600325,120687.037,67010.8689,60930.09776085534,6080.771139144659,5110.178713488877,516.9354626502892,69143.6926119216,21328.229516861997,17275.86590865822,1200.0000000000027,0.75068125,2.2737367544323206e-13,3.637978807091713e-11
138,2025-05-19,1200.0000000000027,39354.63808779798,393546.3808779798,37659.97742769632,1601.831303936577,39261.8087316329,0.0024801624752223664,0.07673482975653322,0.091498892856499,0,297.7990309866043,120072.38798333332,72557.17143333334,65918.27057838414,6638.900854949196,4830.2207587898065,218.16828250139497,62946.91438184315,21274.773508365048,17232.56654177569,1200.0,0.7317597222222223,2.2737367544323206e-13,5.093170329928398e-11
139,2025-05-20,1200.0,39457.38950284295,394573.8950284295,38590.40740591374,3191.225114462155,41781.6325203759,0.006199882800617916,0.04150239458369476,0.05144817086290854,0,746.6988666336453,120437.57771666667,65910.18289999999,62519.22454855524,3390.9583514447518,2643.0064233249823,165.8694904047436,63683.22719295221,19487.878830235313,15785.181852490596,1200.0,0.7565819444444445,2.2737367544323206e-13,2.1827872842550278e-11
140,2025-05-21,1200.0,36765.312757860556,367653.1275786056,35864.10201183665,6374.214007047074,42238.31601888372,0.01439087738813377,0.033211656227198356,0.025911214884572317,0,1730.9786428890561,120283.05128333332,68920.43599999999,67134.62377286558,1785.8122271344134,1890.5785441664493,269.9292676829848,56925.15095402495,17616.811971562245,14269.617696965417,1200.000000000005,0.7458243055555555,9.094947017729282e-13,3.637978807091713e-11
141,2025-05-22,1200.000000000005,40397.50746052056,403975.0746052057,37819.69648074366,3110.4708499155904,40930.16733065925,0.00960821928855962,0.05363705422001532,0.06187051251737446,0,1150.3890209492079,119729.68001666665,68913.0492,64649.36352686095,4263.685673139042,3296.7021865885176,375.75509247170396,61463.14771623519,20319.805096413013,16459.042128094545,1199.999999999999,0.7461930555555555,4.547473508864641e-13,2.9103830456733704e-11
142,2025-05-23,1199.999999999999,17247.096939883217,172470.9693988322,13400.2794137555,382.579094753381,13782.85850850888,0.002337289639020476,0.09633943166457362,0.26236447526971163,0,175.25788741785476,74983.38438333332,68562.43549999999,50574.08808682905,17988.347413170948,2941.393626553969,862.7992439751204,30531.5650687567,13122.809416532564,10629.475627391377,1200.0000000000032,0.5569743055555555,1.8189894035458565e-12,3.637978807091713e-12
143,2025-05-24,1200.0000000000032,13495.065669010331,134950.65669010338,13021.719891406789,891.766162483921,13913.486053890709,0.0031553760450846835,0.07731202975196726,0.28951672141140355,0,235.6870834546295,74693.81781666665,70939.31643333333,50401.198120388566,20538.118312944767,2294.4082444167034,722.4964436142006,29677.24753544348,13702.159129416343,11098.748894827244,1200.0000000000005,0.553204861111111,1.1368683772161603e-13,9.094947017729282e-12
144,2025-05-25,1200.0000000000005,39303.624041595285,393036.2404159529,38614.56964995735,1424.825779247857,40039.39542920521,0.0024518436905660934,0.07536533675561852,0.09668520394088834,0,295.00553274324466,120319.8776,71774.86741666666,64835.299722656026,6939.567694010637,4823.5018562400965,233.5428988732549,64001.596276029406,19763.048296396468,16008.069120081138,1200.0000000000005,0.7379618055555556,4.547473508864641e-13,2.9103830456733704e-11
145,2025-05-26,1200.0000000000005,39312.406324778596,393124.063247786,37136.903972599095,5002.32340451789,42139.227377116986,0.013030482048925712,0.03637682668875956,0.021949902910197727,0,1555.9434013310213,119407.96936666666,64828.13641666666,63405.16511647178,1422.9713001948867,2203.5759612640613,347.9997545402965,60576.36583085919,18831.206664163023,15253.277397972051,1200.0000000000018,0.7524722222222222,1.8189894035458565e-12,5.093170329928398e-11
146,2025-05-27,1200.0000000000018,36578.547866932335,365785.47866932343,35007.07729366927,3205.0915731712475,38212.16886684051,0.008093275219811269,0.04415448287659701,0.02491982683959527,0,971.5720130087166,120046.82734999999,70656.46005,68895.71330045522,1760.7467495447809,2484.57656117391,158.10382836517817,56270.08628133652,18146.651869796642,14698.788014535283,1200.0,0.7429215277777778,4.547473508864641e-13,2.1827872842550278e-11
147,2025-05-28,1200.0,40717.97482259046,407179.7482259047,39342.776102557356,842.362147231856,40185.13824978921,0.0020141935018221733,0.049353181821879956,0.07279591849964938,0,241.54580539032145,119921.84721666666,67648.02311666666,62723.5231392034,4924.499977463263,3182.057569506881,283.05718417370076,64475.22635908686,21333.333333333336,17280.0,1200.0000000000005,0.7512673611111111,4.547473508864641e-13,2.9103830456733704e-11
148,2025-05-29,1200.0000000000005,40924.177983056215,409241.77983056224,39096.33664000926,4218.651759658229,43314.98839966748,0.008236153247442842,0.03968975439514162,0.05784786031684594,0,991.9566493171955,120439.31426666665,66329.19076666667,62492.1890042671,3837.001762399561,2529.58087922665,195.76783119852314,63733.85065684087,21333.333333333336,17280.0,1200.0000000000018,0.7595125,4.547473508864641e-13,3.637978807091713e-11
149,2025-05-30,1200.0000000000018,14044.960438231117,140449.6043823112,13225.373433617897,636.4709533156561,13861.844386933553,0.0030855657892353886,0.0780999730856261,0.26126566522626055,0,230.22092732452438,74612.22448333332,68015.99121666666,50245.748025420755,17770.24319124591,2327.0970735827837,861.3834510309255,29796.38765088222,13008.69260884454,10537.041013164078,1200.000000000002,0.5609930555555556,9.094947017729282e-13,1.0913936421275139e-11
150,2025-05-31,1200.000000000002,14439.736037661813,144397.36037661816,13063.458655814218,1209.4616736428047,14272.920329457023,0.005463376505499578,0.10988941723298148,0.25139537748668883,0,408.5421853562169,74778.33258333334,66389.15103333333,49699.2253482877,16689.92568504563,3443.1923511814234,489.5385198987991,31333.247894848297,14368.168284624528,11638.216310545868,1200.0000000000005,0.5663548611111112,2.2737367544323206e-13,9.094947017729282e-12
151,2025-06-01,1200.0000000000005,49456.79599900816,494567.9599900817,52138.97428091976,18856.855815077277,70995.83009599704,0.03482873753044161,0.04114442666519673,0.04528336368007442,0,4466.73543605805,128248.56003333331,57023.73373333333,54441.507260291066,2582.2264730422607,3165.86151881113,0.0,76945.08771680298,23362.678215829637,18923.769354822,1200.0000000000014,0.8191805555555556,9.094947017729282e-13,3.637978807091713e-11
152,2025-06-02,1200.0000000000014,55656.78485519111,556567.8485519112,58851.99320271286,3212.4523499083593,62064.44555262122,0.006087829896165148,0.08721476798066838,0.10238584799986773,0,779.7325221640225,128080.53698333334,59439.72953333333,53353.94242018021,6085.787113153116,7531.427466729825,0.0,86354.95617438559,25666.666666666664,20790.0,1200.0,0.8099458333333333,9.094947017729282e-13,6.548361852765083e-11
153,2025-06-03,1200.0,56876.12216146833,568761.2216146834,54145.48311687095,1366.1295214155648,55511.61263828651,0.0022002241337189207,0.061405234609426707,0.056326329471158475,0,281.79775558525046,128076.84056666667,59884.473733333325,56511.40113562266,3373.0725977106686,4932.802607122037,12.145150000000058,80331.95603758465,21596.66634212557,17493.29973712171,1200.0000000000018,0.806282638888889,9.094947017729282e-13,2.9103830456733704e-11
154,2025-06-04,1200.0000000000018,65315.66313271415,653156.6313271417,63648.166156445935,2173.159604342971,65821.32576078891,0.005116736436185011,0.12490036544278435,0.11524461833840653,0,657.7045011643638,128539.84358333334,58894.58276666666,52107.29905352247,6787.283713144194,11506.001023885943,3.4516666666667106,92121.43601899012,25458.64894626855,20621.505646477526,1200.0,0.8136590277777778,9.094947017729282e-13,5.093170329928398e-11
155,2025-06-05,1200.0,57126.517552095276,571265.1755209529,54143.959256685834,4814.700196339826,58958.65945302566,0.008336394021651636,0.04247838724474216,0.03296064437160319,0,1070.8591690913568,128455.92066666666,57306.60264999999,55417.74009990857,1888.8625500914227,3384.7215372384717,54.73604231410411,79681.02738310579,22496.044241507796,18221.795835621313,1200.000000000002,0.8220694444444444,9.094947017729282e-13,5.820766091346741e-11
156,2025-06-06,1200.000000000002,27947.20932240003,279472.09322400036,20770.37553402012,2436.834716644561,23207.21025066468,0.00986712969298423,0.0418469154214774,0.12599407721540562,0,816.4794755641888,82747.41500000001,51892.419599999994,45354.282078023374,6538.137521976628,1724.120991640475,279.3856710341573,41200.67092819921,13792.162205853347,11171.65138674121,1200.0000000000023,0.6492826388888889,1.8189894035458565e-12,1.8189894035458565e-11
