date,strategy,soc_initial_kwh,soc_final_kwh,zero_plan_kwh,final_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,spill_kwh,charge_kwh,discharge_kwh,plan_cost_yuan,adjustment_cost_yuan,market_cost_yuan,emergency_cost_yuan,total_cost_yuan,alternative_total_cost_yuan,max_solver_eq_residual,max_solver_ub_violation,simultaneous_charge_discharge_count,soft_terminal_deviation_kwh
2025-02-01,S18,6000.0,5961.072210365566,51868.30692697806,51868.30692697807,45240.25961259715,36.857616592904776,5466.900769959796,1307.5373804883786,21892.306084629126,17767.80293922059,27631.61269087223,0.0,27631.61269087223,182.5009697423822,27814.11366061461,27814.11366061461,1.8189894035458565e-12,2.0372681319713593e-10,0,38.92778963443379
2025-02-02,S18,5961.072210365566,5961.072210365569,98867.75183414768,98867.75183414767,87344.9775788991,49.98291325742639,3592.833333342912,558.2815133795593,25724.04050228414,20836.472806850154,63449.43008436061,7.275957614183426e-12,63449.43008436062,176.99655083132697,63626.42663519194,63626.42663519194,1.8189894035458565e-12,2.0372681319713593e-10,0,2.7284841053187847e-12
2025-02-03,S18,5961.072210365569,5961.072210365572,103072.2583239474,103072.25832394739,89979.0644109567,0.0,4281.935825,553.7789838708144,25928.595274136205,21002.162172050324,66316.30878603479,0.0,66316.30878603479,0.0,66316.30878603479,66316.30878603477,2.0463630789890885e-12,1.4551915228366852e-10,0,2.7284841053187847e-12
2025-02-04,S18,5961.072210365572,5940.404474926081,98875.82472732317,98875.82472732317,88993.19010869379,155.840845446583,2564.3340955506096,529.078403229306,25680.818248715776,20820.063743355327,63487.47654643783,-7.275957614183426e-12,63487.47654643782,382.01936009779985,63869.49590653562,63869.49590653562,2.7284841053187847e-12,9.968026404294505e-12,0,20.66773543949057
2025-02-05,S18,5940.404474926081,5940.404474926082,90752.97991106953,90762.92988718316,86338.48358082086,747.6044187192978,1399.979298685187,179.55605260485254,25042.766657456858,20284.640992540055,57251.640163720374,13.417675482451159,57265.057839202826,2680.583685701442,59945.64152490427,59945.64152490427,4.547473508864641e-13,2.4556356947869062e-11,0,9.094947017729282e-13
2025-02-06,S18,5940.404474926082,5928.056686312735,97174.11445240909,97179.92361907577,87919.11235069632,130.3015411081842,2624.884187945354,287.26178078692124,25670.124821882022,20803.91411547646,61822.07626047294,6.765355500014266,61828.84161597295,514.3213904682702,62343.163006441224,62343.163006441224,9.094947017729282e-13,7.503331289626658e-12,0,12.347788613346893
2025-02-07,S18,5928.056686312735,5927.824562019859,49464.35804210533,49464.35804210531,43086.00178071938,5.913919932665351,6503.3344626111375,714.5778951525756,21413.32941097504,17345.00573475337,25971.461064545263,0.0,25971.461064545263,12.871646733446136,25984.33271127871,25984.332711278705,1.1368683772161603e-13,4.760636329592671e-13,0,0.23212429287650593
2025-02-08,S18,5927.824562019859,5831.735065311148,37315.82279097455,37342.19271818599,36104.010792140776,1133.482383426762,1722.9661827894067,422.86361142316935,18952.532693295376,15438.032028607091,19455.68378510374,33.940214040445426,19489.623999144187,4142.498258508933,23632.12225765312,23632.12225765312,9.094947017729282e-13,2.4087398742267396e-12,0,96.08949670871061
2025-02-09,S18,5831.735065311148,5831.735065311148,91364.28525901763,91365.48530068429,86569.65795338323,222.53632093669185,2314.5631145663765,201.56288411670175,24845.538468264134,20124.88615929395,57703.69475396123,1.397568524997041,57705.09232248623,869.4013477661101,58574.49367025234,58574.49367025234,9.094947017729282e-13,1.738698074404965e-11,0,0.0
2025-02-10,S18,5831.735065311148,5796.929737637626,88492.78198886733,88498.49207441213,82611.58041201264,110.88837037533779,3353.7371643827587,351.70788146099187,24851.110253247873,20160.72410003695,55698.441857496,6.649965625438199,55705.09182312144,357.87689580788054,56062.96871892932,56062.96871892932,9.094947017729282e-13,2.5011104298755527e-11,0,34.80532767352179
2025-02-11,S18,5796.929737637626,5796.929737637626,89586.85406395476,89631.91843455924,82714.92538301105,264.8817505046859,2835.9772047060437,129.80657684851906,25228.55904540982,20435.132826781974,56656.768413849466,56.92114517388109,56713.68955902335,1221.0794815570605,57934.76904058041,57934.7690405804,4.547473508864641e-13,1.6910917111090384e-11,0,0.0
2025-02-12,S18,5796.929737637626,5749.114030996664,88116.23253782176,88155.64949131319,82445.9827313766,373.3491237257192,2650.391086858015,235.7187144132131,24786.94766565587,20120.46174515813,55349.5636796871,54.26026492913661,55403.82394461623,1498.9984685162729,56902.822413132504,56902.8224131325,1.3642420526593924e-12,7.73070496506989e-12,0,47.81570664096216
2025-02-13,S18,5749.114030996664,5716.786473133027,84126.50026176737,84140.29952885576,78788.77957054357,384.08165254613766,3114.756387069315,246.41677955048044,23743.70443094992,19261.49539114671,52481.95615705391,17.681350046841544,52499.63750710075,1223.7539668743223,53723.39147397507,53723.39147397507,1.3642420526593924e-12,4.689582056016661e-12,0,32.327557863636684
