date,strategy,soc_initial_kwh,soc_final_kwh,zero_plan_kwh,final_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,spill_kwh,charge_kwh,discharge_kwh,plan_cost_yuan,adjustment_cost_yuan,market_cost_yuan,emergency_cost_yuan,total_cost_yuan,alternative_total_cost_yuan,max_solver_eq_residual,max_solver_ub_violation,simultaneous_charge_discharge_count,soft_terminal_deviation_kwh
2025-03-08,S6_12,5405.908652174643,5379.1202225845545,31415.167086754547,31441.03606547213,30540.992535634774,732.979272804675,8820.137560684727,425.0038412904876,15735.791981203416,12770.101091405846,16506.518800205453,33.6935728246317,16540.212373030085,2162.613765202722,18702.826138232806,18702.826138232806,2.7284841053187847e-12,1.6715517858756357e-11,0,26.788429590088526
2025-03-09,S6_12,5379.1202225845545,5379.12022258455,77648.99437563043,78095.97766884972,68663.28927001015,491.7475728705267,1300.5543541469112,196.42274066818266,22760.708937187148,18436.17423912159,47248.24666921559,492.0761462350638,47740.32281545065,2211.785787381873,49952.10860283252,49952.10860283252,2.7284841053187847e-12,3.2102320801641326e-11,0,4.547473508864641e-12
2025-03-10,S6_12,5379.12022258455,5374.779178663571,76458.54013105373,76469.22645005677,73825.28838396985,514.6972631898128,1677.2515586945917,202.49196149438603,23274.092718418702,18855.922041448022,46499.0418827837,12.623825073853368,46511.66570785755,2133.378167454928,48645.043875312476,48645.043875312476,1.8189894035458565e-12,1.6370904631912708e-11,0,4.341043920979246
2025-03-11,S6_12,5374.779178663571,5368.253694461143,67208.65622583398,71865.05435069794,68973.9539639736,553.3159236520524,1044.7344079032819,373.15142445994877,21980.72732128749,17810.262066025047,40969.97951064116,3811.5234507468485,44781.50296138801,2560.7800567546205,47342.28301814263,47342.283018142625,9.094947017729282e-13,3.2606806144031e-11,0,6.525484202427833
2025-03-12,S6_12,5368.253694461143,5356.16084610398,75954.87402241983,76179.22097970016,67857.1985257697,407.72263900426924,1484.7804961766863,245.02950813304653,21634.00021395961,17534.423736828743,46406.66077666036,243.00423867331847,46649.66501533368,1301.0083945298497,47950.67340986353,47950.67340986353,5.4569682106375694e-12,7.87192533380221e-12,0,12.092848357163348
2025-03-13,S6_12,5356.16084610398,5339.0038906973095,77135.09483016914,77664.71178520165,72976.68552755094,441.7795248674722,1595.0847279810428,105.19293408090653,22042.16122924103,17869.591855551236,47058.564445390424,562.0617506691997,47620.626196059624,1864.1650313102812,49484.791227369904,49484.7912273699,1.8189894035458565e-12,2.632993822970775e-11,0,17.156955406670022
2025-03-14,S6_12,5339.0038906973095,5339.003890697311,33507.89961902917,33582.361935230205,31279.029442971954,148.11966772305794,11670.60016966369,560.3568577802403,16667.189999567094,13500.423899649342,17489.032080830795,91.83906225426836,17580.871143085064,514.9083982773202,18095.779541362383,18095.77954136238,9.094947017729282e-13,2.8848035071860068e-12,0,1.8189894035458565e-12
2025-03-15,S6_12,5339.003890697311,5339.003890697311,32140.55058972258,32356.32300383459,30994.759499252144,385.4062384334138,7161.072185525779,293.0734328215374,15799.447207043393,12797.552237705151,16648.336692247758,278.36370083151996,16926.700393079278,1336.4612068525491,18263.161599931827,18263.161599931827,1.8189894035458565e-12,6.149747378003667e-12,0,0.0
2025-03-16,S6_12,5339.003890697311,5312.109306119628,73254.05566668371,73952.52625516841,68890.46446663937,499.6577125863014,1393.1680055059378,394.91753512770913,22501.025428308305,18250.03572304963,44931.68242053168,556.6642764801145,45488.346697011795,1987.302036819945,47475.64873383174,47475.64873383174,1.8189894035458565e-12,1.262101534393878e-11,0,26.894584577683418
2025-03-17,S6_12,5312.109306119628,5312.10930611963,70502.8507192368,70918.25703815799,63595.092061685216,300.14176372734835,1634.7730541373282,309.2355142056905,21542.599072295878,17449.505248559664,42136.56439198792,503.2317105398106,42639.79610252773,1554.4913888750111,44194.28749140274,44194.287491402734,1.8189894035458565e-12,1.5913492745767144e-11,0,1.8189894035458565e-12
2025-03-18,S6_12,5312.10930611963,5312.109306119632,78800.40095278049,78800.40095278047,67183.02902151117,193.46792843379592,2090.8393589545744,352.5542188665777,20037.605291879576,16230.460286422454,48617.99758051015,1.4551915228366852e-11,48617.997580510164,636.1137602336439,49254.11134074381,49254.11134074381,9.094947017729282e-13,3.637978807091713e-11,0,1.8189894035458565e-12
2025-03-19,S6_12,5312.109306119632,5312.109306119634,66658.56600363902,67865.8282890813,64957.880861188685,621.4394831219915,1605.5071204923304,322.48912390937744,22030.808683731386,17844.955033822414,40524.213641074486,1133.1271178970856,41657.34075897157,2203.4571104875313,43860.7978694591,43860.79786945909,1.8189894035458565e-12,1.0199840971836238e-11,0,2.7284841053187847e-12
2025-03-20,S6_12,5312.109306119634,5312.109306119633,73765.5459620643,73765.54596206431,66673.2513765572,723.9077829225765,822.2302586694993,196.52997005899283,21944.40586360316,17774.968749518564,45123.07547821461,0.0,45123.07547821461,3335.7828163810073,48458.858294595615,48458.858294595615,1.8189894035458565e-12,2.000888343900442e-11,0,9.094947017729282e-13
2025-03-21,S6_12,5312.109306119633,5312.109306119634,31262.658994582787,31262.658994582776,29514.25868287055,363.4843935976986,14491.319518027456,433.8945843638642,15363.497144264567,12444.43268685429,16378.824109242743,1.8189894035458565e-12,16378.824109242745,1133.4025804636426,17512.22668970639,17512.22668970639,9.094947017729282e-13,5.4711790653527714e-12,0,9.094947017729282e-13
2025-03-22,S6_12,5312.109306119634,5257.930990043073,32888.69431679954,32888.69431679954,30523.559665147124,81.6028929016257,11051.77858379218,691.0600649059604,15946.761370979837,12965.637194962574,17258.511857569858,3.637978807091713e-12,17258.51185756986,171.21513209660685,17429.72698966647,17429.726989666466,1.8189894035458565e-12,8.455458555545192e-13,0,54.178316076561714
2025-03-23,S6_12,5257.930990043073,5240.713110432452,75334.66045895754,75337.33594207416,66247.87775045644,299.21433949437517,3609.7122103933316,89.86177464719333,21543.65305206929,17465.85506382569,45981.183018360294,3.750004016699677,45984.933022376994,1220.7628627994866,47205.69588517648,47205.69588517648,9.094947017729282e-13,2.9103830456733704e-11,0,17.217879610620912
2025-03-24,S6_12,5240.713110432452,5240.7131104324535,69968.85847049142,70651.2183229392,65154.98041673795,192.73454259652672,2844.9897739660923,386.40231879180476,21672.76728022758,17554.941496984342,42223.53866763256,837.22450848273,43060.76317611529,586.0305029469787,43646.79367906227,43646.79367906227,1.8189894035458565e-12,1.922373371598951e-11,0,1.8189894035458565e-12
2025-03-25,S6_12,5240.7131104324535,5217.836867776971,77675.54629028641,77675.54629028635,66236.70953996008,408.5759345367478,1656.7643654598742,110.52771701471079,20781.35417760805,16853.485502252464,47568.26933514291,0.0,47568.26933514291,1289.6094479159954,48857.878783058906,48857.878783058906,1.0231815394945443e-12,4.1676884166008676e-11,0,22.8762426554822
2025-03-26,S6_12,5217.836867776971,5157.694703208365,69992.42771219563,70097.45732289249,62312.427409548465,179.77088663947382,2581.5828496588447,248.3850399591396,21704.228884289598,17634.55334438633,42424.955872387916,121.15876601872151,42546.11463840664,557.7394058068305,43103.85404421347,43103.85404421347,9.094947017729282e-13,2.106226304476877e-11,0,60.14216456860595
2025-03-27,S6_12,5157.694703208365,5150.508449443898,72346.38736234726,72363.91858060566,64117.07590010674,470.89528463983834,1769.726217555211,281.5554878983405,20137.724777268795,16318.024697975748,44114.78458187237,24.89370036675973,44139.67828223913,1603.2203808492993,45742.89866308843,45742.898663088425,5.684341886080801e-13,6.963318810448982e-13,0,7.186253764467438
2025-03-28,S6_12,5150.508449443898,5150.508449443899,32284.060247484995,32284.060247485,30565.0379327201,145.45329194749638,16256.415078896842,563.3378904457444,16151.881519254423,13083.024030596083,16492.070410757166,3.637978807091713e-12,16492.07041075717,447.56301052243197,16939.633421279603,16939.633421279603,1.8189894035458565e-12,2.3916424396475122e-12,0,9.094947017729282e-13
2025-03-29,S6_12,5150.508449443899,5150.508449443902,30827.667218264898,31148.809495578622,29684.557370404757,183.70814067466654,18847.702377070495,392.81322716024397,15371.266965870273,12450.726242354918,15576.193829518012,423.7392770708411,15999.933106588853,884.3927163317102,16884.325822920564,16884.32582292056,1.8189894035458565e-12,6.59383658785373e-12,0,2.7284841053187847e-12
2025-03-30,S6_12,5150.508449443902,5104.317551200932,70206.97028375705,70206.97028375708,60301.73407561072,784.7991141576014,1666.3908971308101,263.8338889038299,20275.055327117683,16464.366623384005,42173.46791879494,0.0,42173.46791879494,3176.8081463877666,45350.276065182705,45350.276065182705,9.094947017729282e-13,2.7284841053187847e-11,0,46.190898242969524
2025-03-31,S6_12,5104.317551200932,5101.925763904044,64355.72069591225,66079.16619011934,63264.26345890504,562.1048350227178,2531.6496498460806,169.46244044681714,21979.049099309206,17805.182379007663,38401.270826381005,1421.2237859877423,39822.49461236875,2201.75485141761,42024.24946378636,42024.24946378635,1.8189894035458565e-12,3.5146996424373356e-11,0,2.391787296887742
2025-04-01,S6_12,5101.925763904044,5081.18640071694,76686.05685797893,76781.73894800215,67528.39141155571,447.68577578123904,3680.7509674515463,141.92238169525774,20859.04078100987,16914.488459486387,45826.41302174375,105.5307367705027,45931.94375851425,1754.268483865921,47686.21224238017,47686.21224238017,1.8189894035458565e-12,4.9112713895738125e-11,0,20.739363187104573
2025-04-02,S6_12,5081.18640071694,5064.023270307359,72091.46181951728,72116.04591895526,67537.1896088084,391.21800564178,3273.0992072595213,190.92608562036537,21286.809152310132,17257.76223073983,43475.82251574268,24.996540060652478,43500.81905580333,1631.8608282698294,45132.67988407316,45132.67988407316,3.637978807091713e-12,5.218225851422176e-11,0,17.163130409580845
2025-04-03,S6_12,5064.023270307359,5060.64290438576,73404.00176098381,73406.69645293072,63685.2184789556,182.2234553298791,3761.367219185388,212.06161456824702,21229.079806287395,17198.59697242224,44746.429072234125,3.772029787309293,44750.201102021434,641.4463392435146,45391.64744126495,45391.64744126495,1.8189894035458565e-12,1.4921397450962104e-11,0,3.38036592159915
2025-04-04,S6_12,5060.64290438576,5060.6429043857615,30281.687194038972,30284.75260848865,28492.974480948036,136.56109344979706,18938.532166081895,368.36049754942076,15220.214004034286,12328.373343267769,15247.454191195186,4.259699919266495,15251.713891114452,629.7914971783482,15881.5053882928,15881.5053882928,1.3642420526593924e-12,6.252776074688882e-12,0,1.8189894035458565e-12
2025-04-05,S6_12,5060.6429043857615,5041.735023140805,29102.510724995296,29128.057661914612,28188.81813415046,748.3886469256729,13887.826161504927,176.68686645186096,14976.820331086692,12148.241561300681,14585.340050119288,27.1178664045583,14612.457916523847,3013.0616008470793,17625.519517370925,17625.519517370925,1.8189894035458565e-12,3.410605131648481e-12,0,18.907881244956116
2025-04-06,S6_12,5041.735023140805,5041.735023140806,68187.69136794002,68753.9923129308,62269.402476797004,204.78901540045334,3772.436438952104,124.74104108590609,21931.251292067198,17764.31354657443,40399.37526220153,749.3379596526865,41148.71322185422,802.1739477266071,41950.88716958083,41950.88716958083,9.094947017729282e-13,8.709477583579428e-12,0,9.094947017729282e-13
2025-04-07,S6_12,5041.735023140806,5041.735023140809,61708.41256135227,62984.88411676861,59741.317803305355,161.41448667260823,2478.5607831938933,318.54435905606056,20331.094023129943,16468.186158735258,36513.42722839333,1427.3450439271255,37940.77227232046,634.7979300781416,38575.5702023986,38575.570202398594,9.094947017729282e-13,2.0881962825569644e-11,0,2.7284841053187847e-12
2025-04-08,S6_12,5041.735023140809,5041.73502314081,69910.84175407793,69948.61935377592,61775.36314399348,304.8130750977276,3471.700333754076,173.86565360984605,21481.140079266337,17399.72346420574,42099.598059695505,53.342845485763974,42152.94090518127,1476.9846675793992,43629.925572760665,43629.925572760665,1.8189894035458565e-12,6.934897101018578e-12,0,9.094947017729282e-13
2025-04-09,S6_12,5041.73502314081,5041.735023140812,70272.95588186724,70284.9387519232,65708.46414553154,167.00335343495505,2484.3446267484655,153.3948797979707,21596.931451333643,17493.51447558024,42164.44824862563,16.31700883236772,42180.765257458,627.5412257401881,42808.30648319819,42808.30648319819,2.2282620193436742e-11,1.3251622021925868e-11,0,1.8189894035458565e-12
2025-04-10,S6_12,5041.735023140812,5041.735023140814,67724.80018384979,67790.18245111179,60511.816683881254,370.1337736540664,2331.57374605103,214.6174304098679,20395.375689865436,16520.254308790998,41020.27726361081,56.68599427075969,41076.96325788157,1513.8680779472868,42590.83133582886,42590.83133582885,4.547473508864641e-13,2.0371260234242072e-11,0,1.8189894035458565e-12
2025-04-11,S6_12,5041.735023140814,5041.735023140815,27844.043873431885,27895.079783978457,26972.95329433818,687.5498899788723,19165.189448735295,332.80081509571556,14978.225020101974,12132.362266282593,13842.066794693332,60.25711540218799,13902.32391009552,2565.9761520689385,16468.300062164457,16468.300062164457,9.094947017729282e-13,4.0394354527961696e-12,0,1.8189894035458565e-12
2025-04-12,S6_12,5041.735023140815,5029.659735211784,29575.25500121779,29603.921508332372,27528.685961566956,165.58454879590954,15502.38787321104,336.5647939907559,14952.76343314318,12122.606139982105,15121.070259337455,44.90479643089748,15165.975055768353,485.26069913479114,15651.235754903144,15651.235754903142,1.3642420526593924e-12,2.3021584638627246e-12,0,12.07528792903122
2025-04-13,S6_12,5029.659735211784,5029.659735211786,66001.07197499518,66001.07197499515,60788.08321028017,238.46298387996308,2469.2010256806298,296.9618668143977,20968.551675430346,16984.526857098583,39219.24468725643,-7.275957614183426e-12,39219.244687256425,985.3978167382274,40204.642503994655,40204.642503994655,1.8189894035458565e-12,2.3035795493342448e-11,0,1.8189894035458565e-12
2025-04-14,S6_12,5029.659735211786,5029.659735211786,67438.24173262223,67438.24173262223,58369.5728237613,462.5449865936359,2431.5533391542936,191.35369109769556,19374.62621106811,15693.447230965166,40727.86405150084,0.0,40727.86405150084,1896.0667172614023,42623.93076876224,42623.93076876224,1.8189894035458565e-12,1.5266010677805752e-11,0,0.0
2025-04-15,S6_12,5029.659735211786,5024.6052306568945,61246.49332595141,61675.44315242195,57267.184329437376,428.1396612571972,3568.316384444507,43.27807621513432,20783.419741057958,16839.119044356343,35901.54377477916,489.08315184328967,36390.62692662245,2078.631175934503,38469.25810255695,38469.258102556945,1.8189894035458565e-12,2.523847797419876e-11,0,5.054504554891537
2025-04-16,S6_12,5024.6052306568945,5024.605230656895,66556.30207092247,67271.32918538079,62046.33024399196,324.7547343303147,2645.983797147671,136.97597811014555,20044.91185823402,16236.378605169559,39041.439912822854,892.9498387082931,39934.38975153115,1157.945862124002,41092.33561365515,41092.33561365515,1.8189894035458565e-12,1.553246420371579e-11,0,9.094947017729282e-13
2025-04-17,S6_12,5024.605230656895,4995.091611513321,60278.08777864873,63587.32744199801,58814.97300115899,184.9368579854126,2050.301038422242,125.34710494245803,20960.429594783844,17004.510229004125,36360.135914987106,2382.178076612705,38742.31399159981,683.40065986401,39425.71465146382,39425.71465146382,9.43600753089413e-12,6.180300715641351e-11,0,29.513619143574033
2025-04-18,S6_12,4995.091611513321,4995.091611513322,28524.49024123382,28524.490241233816,26841.2127576556,233.61602097909062,17499.278497070474,390.91647082707635,14897.45593370419,12066.939306300394,14263.945369903915,3.637978807091713e-12,14263.945369903919,774.2210541783415,15038.166424082261,15038.166424082257,1.8189894035458565e-12,6.616041048346233e-12,0,9.094947017729282e-13
2025-04-19,S6_12,4995.091611513322,4995.091611513319,27970.85039652823,28315.23795676465,26781.26690284865,284.7026447180642,17221.657684793347,264.81703062884753,14709.555695497456,11914.740113352937,13693.025752335125,472.314716952902,14165.340469288027,697.7984733163938,14863.13894260442,14863.13894260442,1.8189894035458565e-12,4.04298816647497e-12,0,3.637978807091713e-12
2025-04-20,S6_12,4995.091611513319,4995.09161151332,61297.06405745396,61386.71172518778,57823.32678475793,445.97314594928025,2135.432373082802,288.2439069048005,20462.519828348828,16574.64106096255,36382.746138194954,104.64311907136289,36487.38925726632,1610.1406371674602,38097.52989443378,38097.52989443377,1.8189894035458565e-12,2.7355895326763857e-12,0,9.094947017729282e-13
2025-04-21,S6_12,4995.09161151332,4995.0916115133205,63650.29280389029,63652.83616859481,54842.455600729845,488.85446765349866,2926.3360229857185,182.26270961847467,19504.215539188575,15798.414586742749,37596.40938032714,2.9620025348704075,37599.37138286201,1822.5518856069812,39421.92326846899,39421.92326846899,9.094947017729282e-13,4.026645683552488e-11,0,9.094947017729282e-13
2025-04-22,S6_12,4995.0916115133205,4984.561375774153,60049.53398071135,60368.77876803241,57937.48741646443,368.83272386188173,2355.297986359577,167.50030861390258,19158.26179395469,15527.669265268562,35535.163513996056,428.7240533874501,35963.88756738351,1592.2691303100203,37556.15669769353,37556.15669769352,9.094947017729282e-13,1.5552004128949193e-11,0,10.530235739167438
2025-04-23,S6_12,4984.561375774153,4984.561375774153,56595.446931601,59345.76958088459,58035.25005920414,413.05562395828235,2845.94356934975,252.77615462229403,20787.732855387992,16838.063612864273,33241.397043279605,2220.2113540196588,35461.608397299264,1547.520479742205,37009.12887704147,37009.12887704147,9.094947017729282e-13,5.8264504332328215e-12,0,0.0
2025-04-24,S6_12,4984.561375774153,4984.561375774152,58781.46738589206,59330.92102177674,55085.87578233246,187.38743739900417,4298.6218943601,150.9322789664045,19650.53866528932,15916.936318884349,34657.80998677079,727.0643526015847,35384.87433937238,985.3587154725244,36370.2330548449,36370.2330548449,9.094947017729282e-13,5.4569682106375694e-12,0,9.094947017729282e-13
2025-04-25,S6_12,4984.561375774152,4984.561375774152,27921.749074405576,27921.74907440557,25833.381620024615,106.40788086660467,20774.191994795947,338.8027750137798,14875.984637271047,12049.54755618954,14025.533178076495,1.8189894035458565e-12,14025.533178076497,403.2943097924551,14428.827487868952,14428.827487868952,2.7284841053187847e-12,9.663381206337363e-13,0,0.0
2025-04-26,S6_12,4984.561375774152,4984.561375774152,27367.64936797693,27398.505435736814,26098.872804240462,271.8111920707381,23126.339986917952,338.6678855508103,14923.592055311115,12088.109564802,13655.078786357877,39.959230962296715,13695.038017320174,979.3999184181506,14674.437935738324,14674.437935738324,1.8189894035458565e-12,3.282707439211663e-12,0,0.0
2025-04-27,S6_12,4984.561375774152,4962.381156935999,57667.0265915881,58230.598865849526,55681.734287474865,647.4010412310182,3685.2406866924503,145.86516349064254,20760.63416917779,16836.075873988342,34157.15581890449,605.6999001556323,34762.85571906012,2485.501915176622,37248.357634236745,37248.35763423674,1.8189894035458565e-12,4.091171845743702e-12,0,22.18021883815345
2025-04-28,S6_12,4962.381156935999,4962.381156935995,70227.17126408478,70239.41310297366,63320.01388643924,232.79473899174695,2533.1441908882857,224.8996790847607,21962.091783112,17789.294344320722,41245.39353420178,17.922052133333636,41263.31558633511,763.9994903499836,42027.315076685096,42027.315076685096,4.547473508864641e-12,1.9340973267389927e-11,0,3.637978807091713e-12
2025-04-29,S6_12,4962.381156935995,4962.381156935995,60000.61530455226,60605.18833482617,56101.220156485884,141.94288467251587,5050.720811752089,74.27011979691281,19394.51785759324,15709.559464650527,35337.9343217624,805.5171068203272,36143.451428582724,802.3458330458104,36945.79726162853,36945.79726162853,2.7284841053187847e-12,1.3276491017677472e-11,0,0.0
2025-04-30,S6_12,4962.381156935995,4962.381156935994,56400.03312460784,56400.03312460783,53610.61519115565,1011.0700010961436,2571.259310731726,157.71445311588377,19136.089447741346,15500.232452670482,33727.48593140821,0.0,33727.48593140821,3892.5431084110382,37620.02903981925,37620.02903981925,2.9274360713316128e-12,9.322320693172514e-12,0,9.094947017729282e-13
2025-05-01,S6_12,4962.381156935994,4962.381156935993,60253.14549030577,60253.145490305775,57445.02321037433,2252.9547980572797,4594.3664547008775,0.0,21538.067124898596,17445.83437116786,36055.94807905595,0.0,36055.94807905595,10382.013149061322,46437.96122811727,46437.96122811727,9.094947017729282e-13,2.205524651799351e-11,0,9.094947017729282e-13
2025-05-02,S6_12,4962.381156935993,4948.940483266601,30712.398854382962,30712.398854382955,29374.709945527437,496.5054386370263,12601.146942309962,214.4562068131459,14617.835568476117,11852.543416768107,16369.995071319236,0.0,16369.995071319236,1981.9167073385904,18351.911778657824,18351.911778657824,9.094947017729282e-13,4.106937012693379e-12,0,13.4406736693918
2025-05-03,S6_12,4948.940483266601,4948.940483266603,32063.591833729013,32063.591833729024,29465.5433283541,172.21969698320495,17309.477964502326,670.7038586300666,14686.366064236372,11895.956512031464,17491.03900151283,3.637978807091713e-12,17491.039001512832,633.2573923520065,18124.29639386484,18124.296393864835,9.094947017729282e-13,2.0747847884194925e-12,0,1.8189894035458565e-12
2025-05-04,S6_12,4948.940483266603,4923.214284213751,65934.38525151937,66034.40822476635,57356.18787979785,844.3752109542646,3045.819610373285,39.35357991214562,17915.13761200479,14534.415044871452,39356.31529072864,165.84129853249033,39522.15658926113,3428.8078382107524,42950.96442747189,42950.96442747189,1.8189894035458565e-12,7.865708084864309e-12,0,25.72619905285228
2025-05-05,S6_12,4923.214284213751,4923.214284213755,67223.8748463492,67267.396040533,61636.83424513729,345.670986501799,2689.1695200903646,356.4296626344302,20320.522362706775,16459.623113792488,41493.311740648765,75.4934790525731,41568.80521970134,1320.3443098815353,42889.14952958287,42889.14952958287,9.094947017729282e-13,6.399886870456228e-11,0,3.637978807091713e-12
2025-05-06,S6_12,4923.214284213755,4240.9288952081415,59151.899230011346,61034.78380118194,58317.51448988896,579.9921842572187,2319.0223870566765,436.75769785423654,20451.058277229764,17179.41405466116,36270.05080189997,2054.626307730723,38324.67710963069,2125.865655465825,40450.542765096514,40450.542765096514,1.8189894035458565e-12,2.0605739337042905e-12,0,682.2853890056131
2025-05-07,S6_12,4240.9288952081415,4240.92889520814,64087.73257621573,65387.10911765149,61659.304404141476,160.97365071571517,2555.987314468932,258.6830426368306,20725.061830270788,16787.300082519345,39888.979459074544,905.5610319701445,40794.54049104469,729.656738602913,41524.1972296476,41524.197229647594,9.094947017729282e-13,3.9960923459148034e-11,0,1.8189894035458565e-12
2025-05-08,S6_12,4240.92889520814,4240.92889520814,71714.63545892546,72227.12100232315,62839.653378062714,283.16486482746575,3121.372528770313,348.251210310895,20140.43212531036,16313.750021501399,43222.81297847802,814.1873587906739,44037.00033726869,1235.0802909375561,45272.08062820625,45272.08062820625,4.547473508864641e-13,1.780620095814811e-11,0,0.0
2025-05-09,S6_12,4240.92889520814,4240.928895208144,31669.061369899155,31784.73589716987,28733.685578829896,133.89851786788847,17050.126094086474,642.2312477164355,14083.37318365723,11407.532278762354,17367.617994966593,194.26456802423127,17561.882562990824,431.4811276278965,17993.36369061872,17993.36369061872,2.7284841053187847e-12,8.261835660050565e-12,0,4.547473508864641e-12
