date,interval_index,load_pred_kwh,pv_pred_0h_kwh,load_actual_kwh,pv_actual_kwh,is_warmup,model_load,model_pv
2025-01-01,1,0.0,0.0,588.2882666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,2,0.0,0.0,601.5881166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,3,0.0,0.0,621.0933333333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,4,0.0,0.0,585.1051833333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,5,0.0,0.0,583.7604166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,6,0.0,0.0,631.1683333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,7,0.0,0.0,650.0534166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,8,0.0,0.0,652.8062666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,9,0.0,0.0,636.2133333333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,10,0.0,0.0,588.8356,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,11,0.0,0.0,615.7768833333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,12,0.0,0.0,677.4549999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,13,0.0,0.0,635.1118333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,14,0.0,0.0,640.8249166666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,15,0.0,0.0,705.77,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,16,0.0,0.0,684.9959166666665,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,17,0.0,0.0,666.1490833333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,18,0.0,0.0,683.6983333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,19,0.0,0.0,681.0096166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,20,0.0,0.0,688.9604333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,21,0.0,0.0,696.53,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,22,0.0,0.0,658.8951833333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,23,0.0,0.0,651.7916,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,24,0.0,0.0,683.2183333333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,25,0.0,0.0,687.3103833333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,26,0.0,0.0,694.8344666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,27,0.0,0.0,710.04,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,28,0.0,0.0,702.8703666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,29,0.0,0.0,710.3095,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,30,0.0,0.0,723.6499999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,31,0.0,0.0,701.3701333333333,0.00034999999999999994,1,seasonal_naive,seasonal_naive
2025-01-01,32,0.0,0.0,717.02055,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,33,0.0,0.0,742.765,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,34,0.0,0.0,691.4395,0.004983333333333333,1,seasonal_naive,seasonal_naive
2025-01-01,35,0.0,0.0,749.6888833333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,36,0.0,0.0,894.8966666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,37,0.0,0.0,906.8165166666665,0.06948333333333333,1,seasonal_naive,seasonal_naive
2025-01-01,38,0.0,0.0,886.1488333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,39,0.0,0.0,899.9699999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,40,0.0,0.0,907.9001166666667,0.9676999999999999,1,seasonal_naive,seasonal_naive
2025-01-01,41,0.0,0.0,907.4001666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,42,0.0,0.0,905.605,0.5125,1,seasonal_naive,seasonal_naive
2025-01-01,43,0.0,0.0,908.2136333333333,29.299216666666666,1,seasonal_naive,seasonal_naive
2025-01-01,44,0.0,0.0,918.3340333333333,70.24933333333333,1,seasonal_naive,seasonal_naive
2025-01-01,45,0.0,0.0,912.6666666666666,112.85,1,seasonal_naive,seasonal_naive
2025-01-01,46,0.0,0.0,888.2369166666667,158.4685333333333,1,seasonal_naive,seasonal_naive
2025-01-01,47,0.0,0.0,1014.0193833333333,209.26175,1,seasonal_naive,seasonal_naive
2025-01-01,48,0.0,0.0,1219.3333333333333,265.38124999999997,1,seasonal_naive,seasonal_naive
2025-01-01,49,0.0,0.0,1244.9157833333334,322.92019999999997,1,seasonal_naive,seasonal_naive
2025-01-01,50,0.0,0.0,1204.2818333333332,370.85434999999995,1,seasonal_naive,seasonal_naive
2025-01-01,51,0.0,0.0,1202.6883333333333,415.01875,1,seasonal_naive,seasonal_naive
2025-01-01,52,0.0,0.0,1226.9500666666665,471.05243333333334,1,seasonal_naive,seasonal_naive
2025-01-01,53,0.0,0.0,1212.5855,520.35525,1,seasonal_naive,seasonal_naive
2025-01-01,54,0.0,0.0,1179.5483333333332,558.49375,1,seasonal_naive,seasonal_naive
2025-01-01,55,0.0,0.0,1203.6460333333332,600.2996166666667,1,seasonal_naive,seasonal_naive
2025-01-01,56,0.0,0.0,1204.9252166666665,645.9392,1,seasonal_naive,seasonal_naive
2025-01-01,57,0.0,0.0,1183.2216666666666,691.6374999999999,1,seasonal_naive,seasonal_naive
2025-01-01,58,0.0,0.0,1216.1920166666666,733.9133666666667,1,seasonal_naive,seasonal_naive
2025-01-01,59,0.0,0.0,1218.8626,770.79175,1,seasonal_naive,seasonal_naive
2025-01-01,60,0.0,0.0,1183.2433333333333,806.1062499999999,1,seasonal_naive,seasonal_naive
2025-01-01,61,0.0,0.0,1187.5868999999998,846.7837333333333,1,seasonal_naive,seasonal_naive
2025-01-01,62,0.0,0.0,1182.7184,889.7921333333334,1,seasonal_naive,seasonal_naive
2025-01-01,63,0.0,0.0,1164.3616666666667,915.7875,1,seasonal_naive,seasonal_naive
2025-01-01,64,0.0,0.0,1183.1616999999999,906.3296333333333,1,seasonal_naive,seasonal_naive
2025-01-01,65,0.0,0.0,1198.9988333333333,899.3687666666666,1,seasonal_naive,seasonal_naive
2025-01-01,66,0.0,0.0,1189.1966666666667,895.35,1,seasonal_naive,seasonal_naive
2025-01-01,67,0.0,0.0,1173.8245,863.8287,1,seasonal_naive,seasonal_naive
2025-01-01,68,0.0,0.0,1178.1945833333332,855.2501833333333,1,seasonal_naive,seasonal_naive
2025-01-01,69,0.0,0.0,1188.195,882.4624999999999,1,seasonal_naive,seasonal_naive
2025-01-01,70,0.0,0.0,1161.8398833333333,905.7907333333333,1,seasonal_naive,seasonal_naive
2025-01-01,71,0.0,0.0,1108.0822833333332,909.2501833333333,1,seasonal_naive,seasonal_naive
2025-01-01,72,0.0,0.0,1078.5483333333332,888.6187499999999,1,seasonal_naive,seasonal_naive
2025-01-01,73,0.0,0.0,1113.5309166666666,854.4422166666666,1,seasonal_naive,seasonal_naive
2025-01-01,74,0.0,0.0,1097.5452333333333,853.0815833333332,1,seasonal_naive,seasonal_naive
2025-01-01,75,0.0,0.0,1047.3283333333334,883.7624999999999,1,seasonal_naive,seasonal_naive
2025-01-01,76,0.0,0.0,1091.3220333333334,899.9666,1,seasonal_naive,seasonal_naive
2025-01-01,77,0.0,0.0,1124.61315,896.2747999999999,1,seasonal_naive,seasonal_naive
2025-01-01,78,0.0,0.0,1113.7266666666665,876.96875,1,seasonal_naive,seasonal_naive
2025-01-01,79,0.0,0.0,1131.8271333333332,849.6027333333333,1,seasonal_naive,seasonal_naive
2025-01-01,80,0.0,0.0,1152.6694166666666,838.2422333333334,1,seasonal_naive,seasonal_naive
2025-01-01,81,0.0,0.0,1139.1299999999999,840.64375,1,seasonal_naive,seasonal_naive
2025-01-01,82,0.0,0.0,1091.0875333333333,828.9307333333333,1,seasonal_naive,seasonal_naive
2025-01-01,83,0.0,0.0,1089.9788333333331,794.9587333333334,1,seasonal_naive,seasonal_naive
2025-01-01,84,0.0,0.0,1128.995,746.4375,1,seasonal_naive,seasonal_naive
2025-01-01,85,0.0,0.0,1122.80195,701.56515,1,seasonal_naive,seasonal_naive
2025-01-01,86,0.0,0.0,1103.8968833333333,676.7385999999999,1,seasonal_naive,seasonal_naive
2025-01-01,87,0.0,0.0,1091.4966666666664,655.7375,1,seasonal_naive,seasonal_naive
2025-01-01,88,0.0,0.0,1066.4271166666667,608.0204833333332,1,seasonal_naive,seasonal_naive
2025-01-01,89,0.0,0.0,1032.7642333333333,571.8360666666666,1,seasonal_naive,seasonal_naive
2025-01-01,90,0.0,0.0,1025.7816666666665,554.55625,1,seasonal_naive,seasonal_naive
2025-01-01,91,0.0,0.0,1076.5969666666665,523.18625,1,seasonal_naive,seasonal_naive
2025-01-01,92,0.0,0.0,1103.8142833333332,476.73754999999994,1,seasonal_naive,seasonal_naive
2025-01-01,93,0.0,0.0,1082.2683333333332,417.5,1,seasonal_naive,seasonal_naive
2025-01-01,94,0.0,0.0,1062.5086,348.2825,1,seasonal_naive,seasonal_naive
2025-01-01,95,0.0,0.0,1059.0188333333333,293.69269999999995,1,seasonal_naive,seasonal_naive
2025-01-01,96,0.0,0.0,1067.375,254.29999999999998,1,seasonal_naive,seasonal_naive
2025-01-01,97,0.0,0.0,1074.1619999999998,208.20041666666668,1,seasonal_naive,seasonal_naive
2025-01-01,98,0.0,0.0,1066.5764333333332,161.37031666666667,1,seasonal_naive,seasonal_naive
2025-01-01,99,0.0,0.0,1048.6916666666666,117.76874999999998,1,seasonal_naive,seasonal_naive
2025-01-01,100,0.0,0.0,1039.4858833333333,73.40638333333334,1,seasonal_naive,seasonal_naive
2025-01-01,101,0.0,0.0,1049.9906166666665,30.147499999999997,1,seasonal_naive,seasonal_naive
2025-01-01,102,0.0,0.0,1064.8433333333332,0.49374999999999997,1,seasonal_naive,seasonal_naive
2025-01-01,103,0.0,0.0,1054.1972166666665,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,104,0.0,0.0,1028.2455666666665,0.9929666666666666,1,seasonal_naive,seasonal_naive
2025-01-01,105,0.0,0.0,1031.9983333333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,106,0.0,0.0,1077.4177833333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,107,0.0,0.0,960.6718166666666,0.07128333333333334,1,seasonal_naive,seasonal_naive
2025-01-01,108,0.0,0.0,754.9083333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,109,0.0,0.0,748.4221333333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,110,0.0,0.0,774.0034333333333,0.005116666666666667,1,seasonal_naive,seasonal_naive
2025-01-01,111,0.0,0.0,744.8683333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,112,0.0,0.0,745.0775,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,113,0.0,0.0,751.8126,0.00036666666666666667,1,seasonal_naive,seasonal_naive
2025-01-01,114,0.0,0.0,747.6949999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,115,0.0,0.0,745.2882166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,116,0.0,0.0,739.9705833333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,117,0.0,0.0,731.1983333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,118,0.0,0.0,724.66275,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,119,0.0,0.0,716.7724166666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,120,0.0,0.0,719.3316666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,121,0.0,0.0,747.2124,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,122,0.0,0.0,758.6176666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,123,0.0,0.0,749.9666666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,124,0.0,0.0,755.8489166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,125,0.0,0.0,754.8193333333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,126,0.0,0.0,747.2516666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,127,0.0,0.0,758.0383666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,128,0.0,0.0,765.94735,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,129,0.0,0.0,770.1499999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,130,0.0,0.0,775.6191333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,131,0.0,0.0,688.6640833333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,132,0.0,0.0,560.5,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,133,0.0,0.0,550.9598,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,134,0.0,0.0,578.4886666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,135,0.0,0.0,586.895,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,136,0.0,0.0,593.5879833333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,137,0.0,0.0,564.3446666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,138,0.0,0.0,548.3316666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,139,0.0,0.0,629.0425333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,140,0.0,0.0,647.27,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,141,0.0,0.0,587.5233333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,142,0.0,0.0,592.26515,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,143,0.0,0.0,616.1856833333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-01,144,0.0,0.0,616.1166666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,1,588.2882666666667,0.0,603.7584833333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,2,601.5881166666666,0.0,603.7935166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,3,621.0933333333332,0.0,618.0383333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,4,585.1051833333333,0.0,625.0871,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,5,583.7604166666666,0.0,614.1506333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,6,631.1683333333333,0.0,607.3566666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,7,650.0534166666666,0.0,634.8829999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,8,652.8062666666666,0.0,642.5204333333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,9,636.2133333333334,0.0,630.63,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,10,588.8356,0.0,651.2308166666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,11,615.7768833333333,0.0,661.3733,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,12,677.4549999999999,0.0,647.795,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,13,635.1118333333333,0.0,644.2316833333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,14,640.8249166666667,0.0,655.2810166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,15,705.77,0.0,675.9966666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,16,684.9959166666665,0.0,694.1636666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,17,666.1490833333332,0.0,677.9054333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,18,683.6983333333333,0.0,653.24,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,19,681.0096166666666,0.0,678.0538333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,20,688.9604333333333,0.0,690.0798666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,21,696.53,0.0,676.8533333333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,22,658.8951833333333,0.0,689.7840166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,23,651.7916,0.0,713.8835166666665,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,24,683.2183333333334,0.0,721.8299999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,25,687.3103833333332,0.0,704.1930833333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,26,694.8344666666667,0.0,700.3314999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,27,710.04,0.0,712.3166666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,28,702.8703666666667,0.0,703.1725333333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,29,710.3095,0.0,678.2314166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,30,723.6499999999999,0.0,671.8249999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,31,701.3701333333333,0.00034999999999999994,710.4925499999999,0.00036666666666666667,1,seasonal_naive,seasonal_naive
2025-01-02,32,717.02055,0.0,721.7514333333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,33,742.765,0.0,691.5216666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,34,691.4395,0.004983333333333333,688.3891,0.005116666666666667,1,seasonal_naive,seasonal_naive
2025-01-02,35,749.6888833333334,0.0,773.6214333333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,36,894.8966666666666,0.0,901.9316666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,37,906.8165166666665,0.06948333333333333,956.4668499999999,0.07131666666666667,1,seasonal_naive,seasonal_naive
2025-01-02,38,886.1488333333333,0.0,949.2315166666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,39,899.9699999999999,0.0,922.9433333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,40,907.9001166666667,0.9676999999999999,910.2624333333333,0.9932666666666666,1,seasonal_naive,seasonal_naive
2025-01-02,41,907.4001666666666,0.0,913.9334166666665,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,42,905.605,0.5125,923.48,1.10625,1,seasonal_naive,seasonal_naive
2025-01-02,43,908.2136333333333,29.299216666666666,929.2227833333333,32.09305,1,seasonal_naive,seasonal_naive
2025-01-02,44,918.3340333333333,70.24933333333333,944.9938833333333,74.27036666666666,1,seasonal_naive,seasonal_naive
2025-01-02,45,912.6666666666666,112.85,927.7766666666666,116.89374999999998,1,seasonal_naive,seasonal_naive
2025-01-02,46,888.2369166666667,158.4685333333333,846.9908999999999,162.7615833333333,1,seasonal_naive,seasonal_naive
2025-01-02,47,1014.0193833333333,209.26175,956.2591166666666,209.64164999999997,1,seasonal_naive,seasonal_naive
2025-01-02,48,1219.3333333333333,265.38124999999997,1200.9583333333333,256.05625,1,seasonal_naive,seasonal_naive
2025-01-02,49,1244.9157833333334,322.92019999999997,1253.2699833333331,303.3820666666667,1,seasonal_naive,seasonal_naive
2025-01-02,50,1204.2818333333332,370.85434999999995,1208.9710833333334,355.4964666666666,1,seasonal_naive,seasonal_naive
2025-01-02,51,1202.6883333333333,415.01875,1192.77,411.95625,1,seasonal_naive,seasonal_naive
2025-01-02,52,1226.9500666666665,471.05243333333334,1225.2615666666666,466.2322,1,seasonal_naive,seasonal_naive
2025-01-02,53,1212.5855,520.35525,1238.3733166666666,507.9592666666666,1,seasonal_naive,seasonal_naive
2025-01-02,54,1179.5483333333332,558.49375,1215.875,544.5437499999999,1,seasonal_naive,seasonal_naive
2025-01-02,55,1203.6460333333332,600.2996166666667,1201.27615,591.1414166666666,1,seasonal_naive,seasonal_naive
2025-01-02,56,1204.9252166666665,645.9392,1185.6470833333333,621.1148333333333,1,seasonal_naive,seasonal_naive
2025-01-02,57,1183.2216666666666,691.6374999999999,1170.52,640.70625,1,seasonal_naive,seasonal_naive
2025-01-02,58,1216.1920166666666,733.9133666666667,1174.6586166666666,682.7234666666666,1,seasonal_naive,seasonal_naive
2025-01-02,59,1218.8626,770.79175,1188.16985,713.9437166666667,1,seasonal_naive,seasonal_naive
2025-01-02,60,1183.2433333333333,806.1062499999999,1191.85,726.01875,1,seasonal_naive,seasonal_naive
2025-01-02,61,1187.5868999999998,846.7837333333333,1175.57585,748.6046833333332,1,seasonal_naive,seasonal_naive
2025-01-02,62,1182.7184,889.7921333333334,1171.4651,794.4014999999999,1,seasonal_naive,seasonal_naive
2025-01-02,63,1164.3616666666667,915.7875,1185.9233333333332,836.5749999999999,1,seasonal_naive,seasonal_naive
2025-01-02,64,1183.1616999999999,906.3296333333333,1193.1336,836.64375,1,seasonal_naive,seasonal_naive
2025-01-02,65,1198.9988333333333,899.3687666666666,1184.0274666666664,846.2285833333333,1,seasonal_naive,seasonal_naive
2025-01-02,66,1189.1966666666667,895.35,1164.7416666666666,879.59375,1,seasonal_naive,seasonal_naive
2025-01-02,67,1173.8245,863.8287,1150.8726,898.2831666666666,1,seasonal_naive,seasonal_naive
2025-01-02,68,1178.1945833333332,855.2501833333333,1153.1421,894.8198333333332,1,seasonal_naive,seasonal_naive
2025-01-02,69,1188.195,882.4624999999999,1175.5749999999998,888.33125,1,seasonal_naive,seasonal_naive
2025-01-02,70,1161.8398833333333,905.7907333333333,1204.039533333333,902.1055166666666,1,seasonal_naive,seasonal_naive
2025-01-02,71,1108.0822833333332,909.2501833333333,1176.912283333333,904.8863666666666,1,seasonal_naive,seasonal_naive
2025-01-02,72,1078.5483333333332,888.6187499999999,1104.6466666666665,888.05,1,seasonal_naive,seasonal_naive
2025-01-02,73,1113.5309166666666,854.4422166666666,1064.25525,874.8249166666666,1,seasonal_naive,seasonal_naive
2025-01-02,74,1097.5452333333333,853.0815833333332,1063.2235833333334,869.8719833333332,1,seasonal_naive,seasonal_naive
2025-01-02,75,1047.3283333333334,883.7624999999999,1086.1799999999998,870.475,1,seasonal_naive,seasonal_naive
2025-01-02,76,1091.3220333333334,899.9666,1112.9026333333331,873.7157,1,seasonal_naive,seasonal_naive
2025-01-02,77,1124.61315,896.2747999999999,1123.3764999999999,884.69285,1,seasonal_naive,seasonal_naive
2025-01-02,78,1113.7266666666665,876.96875,1129.3816666666667,898.88125,1,seasonal_naive,seasonal_naive
2025-01-02,79,1131.8271333333332,849.6027333333333,1153.9178166666666,902.2543499999999,1,seasonal_naive,seasonal_naive
2025-01-02,80,1152.6694166666666,838.2422333333334,1141.8495166666667,889.5512666666666,1,seasonal_naive,seasonal_naive
2025-01-02,81,1139.1299999999999,840.64375,1103.6916666666666,861.3687499999999,1,seasonal_naive,seasonal_naive
2025-01-02,82,1091.0875333333333,828.9307333333333,1109.1362666666666,826.7602499999999,1,seasonal_naive,seasonal_naive
2025-01-02,83,1089.9788333333331,794.9587333333334,1124.2132333333334,812.2506666666666,1,seasonal_naive,seasonal_naive
2025-01-02,84,1128.995,746.4375,1128.1216666666664,798.5749999999999,1,seasonal_naive,seasonal_naive
2025-01-02,85,1122.80195,701.56515,1130.9200666666666,740.0843166666666,1,seasonal_naive,seasonal_naive
2025-01-02,86,1103.8968833333333,676.7385999999999,1108.5780166666666,683.8292499999999,1,seasonal_naive,seasonal_naive
2025-01-02,87,1091.4966666666664,655.7375,1086.6216666666664,649.6312499999999,1,seasonal_naive,seasonal_naive
2025-01-02,88,1066.4271166666667,608.0204833333332,1116.5648999999999,612.0712,1,seasonal_naive,seasonal_naive
2025-01-02,89,1032.7642333333333,571.8360666666666,1124.2048166666666,568.6041666666666,1,seasonal_naive,seasonal_naive
2025-01-02,90,1025.7816666666665,554.55625,1103.5233333333333,523.3625,1,seasonal_naive,seasonal_naive
2025-01-02,91,1076.5969666666665,523.18625,1114.4230499999999,479.6929666666666,1,seasonal_naive,seasonal_naive
2025-01-02,92,1103.8142833333332,476.73754999999994,1085.0556666666666,436.3165833333333,1,seasonal_naive,seasonal_naive
2025-01-02,93,1082.2683333333332,417.5,1036.7983333333332,393.33125,1,seasonal_naive,seasonal_naive
2025-01-02,94,1062.5086,348.2825,1067.7117166666667,353.22523333333334,1,seasonal_naive,seasonal_naive
2025-01-02,95,1059.0188333333333,293.69269999999995,1079.0997,317.45385,1,seasonal_naive,seasonal_naive
2025-01-02,96,1067.375,254.29999999999998,1048.3733333333332,277.09999999999997,1,seasonal_naive,seasonal_naive
2025-01-02,97,1074.1619999999998,208.20041666666668,1051.2218333333333,221.01760000000002,1,seasonal_naive,seasonal_naive
2025-01-02,98,1066.5764333333332,161.37031666666667,1052.0362,168.58335,1,seasonal_naive,seasonal_naive
2025-01-02,99,1048.6916666666666,117.76874999999998,1039.8799999999999,126.2875,1,seasonal_naive,seasonal_naive
2025-01-02,100,1039.4858833333333,73.40638333333334,1046.0812833333332,82.42743333333333,1,seasonal_naive,seasonal_naive
2025-01-02,101,1049.9906166666665,30.147499999999997,1055.9239666666667,35.64404999999999,1,seasonal_naive,seasonal_naive
2025-01-02,102,1064.8433333333332,0.49374999999999997,1052.9583333333333,1.1124999999999998,1,seasonal_naive,seasonal_naive
2025-01-02,103,1054.1972166666665,0.0,1035.9547499999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,104,1028.2455666666665,0.9929666666666666,1022.8493,1.1207666666666665,1,seasonal_naive,seasonal_naive
2025-01-02,105,1031.9983333333332,0.0,1030.8716666666664,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,106,1077.4177833333333,0.0,1045.9988666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,107,960.6718166666666,0.07128333333333334,958.23075,0.08046666666666666,1,seasonal_naive,seasonal_naive
2025-01-02,108,754.9083333333333,0.0,804.2149999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,109,748.4221333333332,0.0,743.7868,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,110,774.0034333333333,0.005116666666666667,747.9326666666666,0.005783333333333333,1,seasonal_naive,seasonal_naive
2025-01-02,111,744.8683333333333,0.0,755.225,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,112,745.0775,0.0,738.8777833333334,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,113,751.8126,0.00036666666666666667,741.0317499999999,0.00041666666666666664,1,seasonal_naive,seasonal_naive
2025-01-02,114,747.6949999999999,0.0,753.7816666666665,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,115,745.2882166666666,0.0,727.5680166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,116,739.9705833333334,0.0,712.1621166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,117,731.1983333333333,0.0,727.6233333333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,118,724.66275,0.0,743.2633166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,119,716.7724166666667,0.0,747.32795,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,120,719.3316666666666,0.0,751.5433333333333,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,121,747.2124,0.0,770.4769166666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,122,758.6176666666667,0.0,760.1000999999999,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,123,749.9666666666667,0.0,720.5766666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,124,755.8489166666666,0.0,704.1293000000001,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,125,754.8193333333334,0.0,733.0050833333332,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,126,747.2516666666667,0.0,774.7116666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,127,758.0383666666667,0.0,772.2666666666667,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,128,765.94735,0.0,756.4289666666666,0.0,1,seasonal_naive,seasonal_naive
2025-01-02,129,770.1499999999999,0.0,764.8116666666666,0.0,1,seasonal_naive,seasonal_naive
