date,strategy,soc_initial_kwh,soc_final_kwh,zero_plan_kwh,final_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,spill_kwh,charge_kwh,discharge_kwh,plan_cost_yuan,adjustment_cost_yuan,market_cost_yuan,emergency_cost_yuan,total_cost_yuan,alternative_total_cost_yuan,max_solver_eq_residual,max_solver_ub_violation,simultaneous_charge_discharge_count,soft_terminal_deviation_kwh
2025-02-01,S12,6000.0,6000.000000000001,51868.30692697806,47958.06634335888,43154.78913650185,35.51561408291121,3479.504157116007,1300.5202826033662,21221.601987010814,17189.497609478763,27631.61269087223,-1153.0505203828216,26478.562170489407,173.4538598212606,26652.016030310668,28958.11707107631,1.8189894035458565e-12,2.0372681319713593e-10,0,9.094947017729282e-13
2025-02-02,S12,6000.000000000001,6000.000000000001,98867.75183414768,98867.75183414767,87416.7480702503,43.53761863035277,3645.981231828719,566.913483594471,25742.700123459956,20851.587100002565,63449.261397272196,7.275957614183426e-12,63449.2613972722,136.73773580612252,63585.99913307832,63585.99913307832,9.094947017729282e-13,1.4551915228366852e-10,0,0.0
2025-02-03,S12,6000.000000000001,6000.000000000002,103072.2583239474,103072.25832394739,90097.37240825308,0.0,4351.215867262677,582.6958840776565,26034.442931119716,21087.898774206973,66316.14009894637,0.0,66316.14009894637,0.0,66316.14009894637,66316.14009894637,9.094947017729282e-13,1.1641532182693481e-10,0,9.094947017729282e-13
2025-02-04,S12,6000.000000000002,6000.000000000004,98875.82472732317,93176.24571858274,87734.26465762868,174.37104703294858,1494.492633896983,497.0161873721257,24854.015438907787,20131.75250551532,63487.307859349414,-2161.633307733631,61325.67455161578,490.02256756306133,61815.69711917885,66138.9637346461,1.8189894035458565e-12,4.931166586175095e-12,0,1.8189894035458565e-12
2025-02-05,S12,6000.000000000004,5966.1333129723635,90752.97991106953,88834.76061835403,85547.85669268909,737.8781204898161,781.9866112409611,176.13023288344084,24261.426337084617,19682.235351363423,57251.381916445054,-708.0205383094944,56543.36137813556,2611.8884837939568,59155.249861929515,60616.526523486486,1.8189894035458565e-12,2.4101609596982598e-11,0,33.86668702764018
2025-02-06,S12,5966.1333129723635,5920.034164277949,97174.60809534663,90780.59371678131,86324.49907980811,173.3029552589071,1322.4124549428484,290.2157020860385,24503.188922086767,19889.072260715264,61822.175998654384,-2366.3445342338237,59455.83146442056,717.2374348762343,60173.06889929679,64919.28867876445,9.094947017729282e-13,1.2505552149377763e-11,0,46.09914869441491
2025-02-07,S12,5920.034164277949,5906.933341679899,49464.35804210532,45515.59015914891,41675.98661624273,28.103877098109308,5182.079332822933,727.249368705794,21057.22560780898,17068.14348266352,25971.495828807405,-1125.0324622163025,24846.463366591102,142.57618205264225,24989.039548643745,27241.89961012636,1.8189894035458565e-12,2.8421709430404007e-12,0,13.10082259804949
2025-02-08,S12,5906.933341679899,5840.233350148179,37315.82279097455,37489.15148659546,36223.31249441363,855.7286524204126,1525.7649399155023,426.20317392839075,18999.68583527379,15449.775518950317,19455.751101258167,205.73976022329225,19661.49086148146,3211.7637984424164,22873.254659923878,22873.254659923878,1.8189894035458565e-12,9.322320693172514e-12,0,66.69999153172012
2025-02-09,S12,5840.233350148179,5840.233350148179,91364.28525901762,91254.59030476806,86435.37347995584,201.42531986636837,2169.056658593295,199.77775081347534,24802.886440783026,20090.338017034253,57703.65792806026,-23.38917478625808,57680.268753274,772.868352382354,58453.13710565636,58502.710592278876,9.094947017729282e-13,1.738698074404965e-11,0,0.0
2025-02-10,S12,5840.233350148179,5818.27691462025,88498.77030081348,86637.4318701907,82077.8140956155,113.97678644142894,2891.9529747548727,377.4718309369713,24292.04886845733,19696.320375425563,55700.98659287502,-652.9551235565596,55048.03146931846,435.52142117794256,55483.55289049641,56806.81555983841,1.8189894035458565e-12,2.3646862246096134e-11,0,21.95643552792899
