date,strategy,soc_initial_kwh,soc_final_kwh,zero_plan_kwh,final_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,spill_kwh,charge_kwh,discharge_kwh,plan_cost_yuan,adjustment_cost_yuan,market_cost_yuan,emergency_cost_yuan,total_cost_yuan,alternative_total_cost_yuan,max_solver_eq_residual,max_solver_ub_violation,simultaneous_charge_discharge_count,soft_terminal_deviation_kwh
2025-02-01,S18,6000.0,5961.072210365569,51868.30692697806,51859.2402603114,45240.25961259715,36.85761659290483,5466.900769959796,1307.5373804883784,21892.306084629126,17767.80293922059,27631.61269087223,-1.9130666666678735,27629.69962420556,182.5009697423826,27812.200593947942,27816.026727281274,1.8189894035458565e-12,2.0372681319713593e-10,0,38.927789634431065
2025-02-02,S18,5961.072210365569,5961.072210365567,98867.7518341477,98867.75183414767,87344.9775788991,49.98291325742571,3592.833333342912,558.2815133795625,25724.04050228414,20836.472806850157,63449.43008436061,7.275957614183426e-12,63449.43008436062,176.99655083132268,63626.42663519194,63626.42663519194,2.2737367544323206e-12,2.0372681319713593e-10,0,1.8189894035458565e-12
2025-02-03,S18,5961.072210365567,5961.072210365569,103072.25832394739,103039.38336221228,89978.32524840526,0.0,4281.935825,553.7789838708158,25924.704944918092,20999.011005383658,66316.30878603479,-8.564950632120599,66307.74383540267,0.0,66307.74383540267,66324.8737366669,9.094947017729282e-13,1.1641532182693481e-10,0,1.8189894035458565e-12
2025-02-04,S18,5961.072210365569,5940.404474926081,98875.82472732317,98875.82472732315,88993.19010869377,155.8408454465848,2564.3340955506096,529.0784032293052,25680.818248715776,20820.063743355327,63487.47654643783,-7.275957614183426e-12,63487.47654643782,382.0193600978083,63869.49590653563,63869.49590653563,1.8189894035458565e-12,4.273914555597003e-12,0,20.667735439487842
2025-02-05,S18,5940.404474926081,5940.404474926081,90752.97991106953,90762.92988718316,86338.48358082086,747.6044187192978,1399.979298685187,179.556052604853,25042.766657456858,20284.640992540055,57251.640163720374,13.417675482451159,57265.057839202826,2680.583685701442,59945.64152490427,59945.64152490427,4.547473508864641e-13,2.4556356947869062e-11,0,0.0
2025-02-06,S18,5940.404474926081,5928.056686312735,97174.11445240909,97177.40404843785,87919.1123506963,130.30154110818398,2624.884187945354,287.2617807869211,25670.12482188202,20803.91411547646,61822.07626047294,6.236497623118339,61828.31275809606,514.3213904682699,62342.63414856433,62343.69186431812,9.094947017729282e-13,6.59383658785373e-12,0,12.347788613345983
2025-02-07,S18,5928.056686312735,5927.8245620198595,49464.35804210533,49459.41804210532,43086.00178071938,5.913919932665351,6503.3344626111375,714.5778951525756,21413.329410975035,17345.00573475337,25971.461064545263,-1.0396230000005744,25970.421441545262,12.871646733446136,25983.293088278708,25985.372334278705,1.1368683772161603e-13,4.760636329592671e-13,0,0.23212429287559644
2025-02-08,S18,5927.8245620198595,5831.735065311149,37315.82279097455,37338.845218186,36104.01079214077,1133.482383426762,1722.9661827894067,422.86361142316935,18952.53269329538,15438.032028607093,19455.683785103738,33.23573266544918,19488.919517769187,4142.498258508933,23631.41777627812,23632.826739028118,9.094947017729282e-13,2.0463630789890885e-12,0,96.08949670871061
2025-02-09,S18,5831.735065311149,5831.735065311149,91364.28525901763,91365.48530068429,86569.65795338323,222.53632093669196,2314.5631145663765,201.56288411670175,24845.53846826413,20124.88615929395,57703.69475396123,1.397568524997041,57705.09232248623,869.4013477661105,58574.49367025234,58574.49367025234,9.094947017729282e-13,1.7841728094936116e-11,0,0.0
2025-02-10,S18,5831.735065311149,5796.929737637625,88492.78198886731,88498.49207441213,82611.58041201264,110.88837037533801,3353.7371643827587,351.70788146099153,24851.11025324786,20160.724100036954,55698.441857496,6.649965625438199,55705.09182312144,357.876895807881,56062.96871892932,56062.96871892932,9.094947017729282e-13,3.319655661471188e-11,0,34.80532767352361
