date,strategy,soc_initial_kwh,soc_final_kwh,zero_plan_kwh,final_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,spill_kwh,charge_kwh,discharge_kwh,plan_cost_yuan,adjustment_cost_yuan,market_cost_yuan,emergency_cost_yuan,total_cost_yuan,alternative_total_cost_yuan,max_solver_eq_residual,max_solver_ub_violation,simultaneous_charge_discharge_count,soft_terminal_deviation_kwh
2025-02-01,S12,6000.0,6000.000000000001,53989.05400358685,49844.9435012765,44657.34971334694,9.802292784443637,4731.591848863416,1348.6693280681848,22151.13103087599,17942.416135009567,23389.068776211054,-1068.3133672278527,22320.7554089832,39.84141902237116,22360.59682800557,24497.22356246127,9.094947017729282e-13,4.575895218295045e-12,0,9.094947017729282e-13
2025-02-02,S12,6000.000000000001,6000.000000000001,133229.7479265885,132873.41256012756,90587.45858718324,3.545119884901851,5823.139973529021,1224.1631000000002,27302.22465020576,22114.801966666662,103564.93863353497,-117.48054137159488,103447.45809216338,7.857758224884953,103455.31585038826,103690.27693313146,2.2737367544323206e-13,1.546140993013978e-11,0,0.0
2025-02-03,S12,6000.000000000001,6000.000000000001,136091.9189685234,134361.5076420789,92325.04102222224,0.0,5933.861315333333,1136.8737500000007,26512.576088888884,21475.186631999994,107419.79403362416,-777.2253837572498,106642.56864986691,0.0,106642.56864986691,108197.01941738145,2.2737367544323206e-13,2.9103830456733704e-11,0,0.0
2025-02-04,S12,6000.000000000001,6000.000000000003,99679.90295022118,93822.26418238474,87707.37550448235,200.96165578839555,1436.0307231057054,461.24032865759034,25348.432413197024,20532.230254689606,73199.54457949402,-2762.2259728609206,70437.3186066331,665.5079714547032,71102.8265780878,76627.27852380965,1.8189894035458565e-12,2.9103830456733704e-10,0,1.8189894035458565e-12
2025-02-05,S12,6000.000000000003,5969.944076334776,91046.3886283325,89072.94652018232,85828.44302000821,778.40714011866,917.6834054213031,185.47963994108545,25170.055066999204,20414.794935568072,64809.7729369701,-858.6208638105018,63951.152073159596,3359.0901573630827,67310.24223052268,69027.48395814368,9.094947017729282e-13,4.001776687800884e-11,0,30.055923665227056
2025-02-06,S12,5969.944076334776,5969.944076334775,97006.39342678584,91060.03469345078,86368.54555631644,162.27579334800174,1135.4164016063687,416.67357164284465,24777.232419729247,20069.558259980702,70150.44205583629,-2717.617934953232,67432.82412088306,674.7114979918885,68107.53561887494,73542.7714887814,2.2737367544323206e-12,3.593925157474587e-11,0,9.094947017729282e-13
2025-02-07,S12,5969.944076334775,5968.548375323615,49421.11504009334,45471.16918321307,41647.098117706584,37.05208613242041,5193.414960674213,719.7682559019559,20876.544481611647,16911.257161015485,20889.135014887463,-849.9143209281028,20039.22069395936,136.08055800097924,20175.30125196034,21877.38429209155,6.821210263296962e-13,3.603162213039468e-11,0,1.395701011159872
2025-02-08,S12,5968.548375323615,5968.548375323616,37669.05137699044,38162.291748066484,36866.672172735794,856.8493283296974,1627.2051090850373,458.203920081773,21373.419764379058,17312.47000914705,15590.071576227238,498.5989993428757,16088.670575570113,2947.6815197343835,19036.352095304497,19036.352095304494,9.094947017729282e-13,9.030998171510873e-12,0,9.094947017729282e-13
2025-02-09,S12,5968.548375323616,5968.548375323616,91308.9306563047,91169.41297725365,86170.69748979519,183.20492865248548,2105.998189514952,119.77376162430778,24066.91842443038,19494.203923788613,64855.92025770317,-42.4675740071616,64813.45268369601,799.118043724734,65612.57072742074,65697.50587543508,2.2737367544323206e-13,3.1675995160185266e-11,0,0.0
2025-02-10,S12,5968.548375323616,5955.47163735333,87809.26820045499,86156.55488910213,81784.34724563497,145.1537684311077,2770.254063702314,330.92545459540463,23755.015666359446,19253.3317539244,60408.38758457737,-712.4045156285501,59695.98306894882,551.994300581646,60247.97736953047,61674.21510857685,9.094947017729282e-13,1.717292974490192e-11,0,13.076737970285649
2025-02-11,S12,5955.47163735333,5955.471637353331,88689.63393136488,83388.89402695565,80499.14997873732,368.968773020984,994.099274735152,162.58008714673906,23636.01187654241,19145.169619999353,61591.46184519484,-2350.256659430459,59241.20518576438,1816.8743466967426,61058.079532461124,65969.04482478095,1.8189894035458565e-12,5.4569682106375694e-11,0,9.094947017729282e-13
2025-02-12,S12,5955.471637353331,5955.471637353332,87938.35836949137,85157.91504889193,80755.93776990395,546.0434322804861,1414.2035647216087,241.8224544132903,23048.521314295827,18669.30226457961,60757.991065327435,-1198.2436864964257,59559.74737883101,2571.3744745610697,62131.12185339208,64550.72652552068,9.094947017729282e-13,2.5430324512853986e-11,0,9.094947017729282e-13
2025-02-13,S12,5955.471637353332,5939.473895824003,84540.6873738099,82674.34519629565,78367.9982894574,417.80194226798335,2758.75670512853,291.3758910300112,23266.24519092924,18860.056572029076,56868.3258905245,-697.7266156109035,56170.5992749136,1513.9386767456438,57684.537951659244,59079.99118288107,1.8189894035458565e-12,1.4551915228366852e-11,0,15.997741529328778
2025-02-14,S12,5939.473895824003,5939.473895824003,41439.66302885905,41471.264187993234,39558.6128997076,297.0850503546842,5872.2060908365365,332.2387663439354,20260.26987481653,16410.818598601396,16861.108168627932,172.82457084561975,17033.932739473552,888.2023739589836,17922.135113432534,17975.886567435526,9.094947017729282e-13,1.1439738045737613e-11,0,0.0
2025-02-15,S12,5939.473895824003,5939.473895824001,42026.367216814535,39991.84866675992,38199.878894764086,505.072783441614,4555.807225787086,558.7304780813961,22685.90986493266,18375.586990595453,18030.081935000795,-422.88382292339156,17607.198112077403,1964.7724212831936,19571.970533360596,20427.436008485012,5.6843418860808015e-12,7.366551812992839e-12,0,1.8189894035458565e-12
