date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-08-04,12,S6_12,4253.335227716601,33165.034759918766,33647.76960977283,33262.933915148584,6960.019282592445,1200.0000000000027,0,5
2025-08-05,0,S6_12,0.0,51913.96620680197,55171.34799574504,52569.44268671887,1199.999999999995,1199.999999999995,0,17
2025-08-05,6,S6_12,10.868465963511909,36291.92929834857,39215.70734651263,36879.37581176536,10009.063813713557,1199.999999999995,0,3
2025-08-05,12,S6_12,2149.4776961717107,33070.46526837935,33981.653883350176,33254.068946716216,7285.868249076254,1199.999999999995,0,3
2025-08-06,0,S6_12,0.0,55737.11885278566,57455.62818015188,56084.88025150588,1199.9999999999989,1199.9999999999989,0,33
2025-08-06,6,S6_12,5337.161844444482,37293.0910895789,38587.779819797026,37554.777835977264,10072.648630914384,1199.9999999999989,0,0
2025-08-06,12,S6_12,931.7283821165157,36191.39047724273,37493.22688502884,36453.36009455341,6781.94693712755,1199.9999999999989,0,8
2025-08-07,0,S6_12,0.0,54421.36168605404,55944.395472753036,54730.011627119406,1199.9999999999977,1199.9999999999977,0,6
2025-08-07,6,S6_12,8667.908349552245,36951.928697709045,38052.988628738334,37174.882191637465,10042.40558832819,1199.9999999999977,0,2
2025-08-07,12,S6_12,3371.8270750774445,33517.01766304547,34638.87108378142,33742.75093298024,7031.782494815245,1199.9999999999977,0,18
2025-08-08,0,S6_12,0.0,25785.704069818705,26973.846567173357,26025.878045686324,1200.000000000005,1200.000000000005,0,37
2025-08-08,6,S6_12,516.0685669823414,15634.967788272055,16516.973033224436,15813.50000334015,3328.3136873492003,1200.000000000005,0,10
2025-08-08,12,S6_12,285.1074977999964,15451.708817403798,16087.729363429275,15580.4777958879,4604.628033310391,1200.000000000005,0,5
2025-08-09,0,S6_12,0.0,25054.24948462272,25809.136976709447,25207.692810398526,1199.999999999999,1199.999999999999,0,41
2025-08-09,6,S6_12,359.05201801410277,15007.603564747074,15669.85960157357,15142.151336009325,2929.97917491164,1199.999999999999,0,9
2025-08-09,12,S6_12,261.92593077901665,15046.612937062699,16041.977286626478,15247.37360809277,3472.968581944122,1199.999999999999,0,19
2025-08-10,0,S6_12,0.0,52412.50318317465,54617.063789357104,52857.20251046339,1200.0000000000016,1200.0000000000016,0,42
2025-08-10,6,S6_12,2121.1803633450118,35197.66525026823,36229.238253276686,35406.56071610076,9960.37698442653,1200.0000000000016,0,11
2025-08-10,12,S6_12,2140.2931278777733,33708.35616452624,34691.45937314819,33906.28173307448,7375.136081984178,1200.0000000000016,0,20
2025-08-11,0,S6_12,0.0,49623.09755863913,51380.29665393829,49978.40000142903,1200.0000000000018,1200.0000000000018,0,22
