date,scenario,interval,L_scen_kwh,G_scen_kwh,P_scen_yuan_per_kwh
2025-07-15,3,6,769.1115490664696,0.0,0.6291058039803167
2025-07-15,3,7,791.1615024169521,0.0,0.6665012603179334
2025-07-15,3,8,797.2321367392167,0.0,0.6459181616271878
2025-07-15,3,9,825.8781177945951,0.0,0.604453378396242
2025-07-15,3,10,788.2993671788969,0.0,0.5588097111265934
2025-07-15,3,11,742.1375660272022,0.0,0.543283309140872
2025-07-15,3,12,759.8407893102622,0.0,0.5593384830051733
2025-07-15,3,13,788.3978304346748,0.0,0.5808846227791706
2025-07-15,3,14,780.1980600530949,0.0,0.6073089372048346
2025-07-15,3,15,765.7751605847941,0.0,0.5802463633604306
2025-07-15,3,16,726.092406743059,0.0,0.531425047240285
2025-07-15,3,17,769.5313222649679,0.0,0.5302624327407071
2025-07-15,3,18,852.0594291038509,0.0,0.5911390280283648
2025-07-15,3,19,809.2161608123705,0.0,0.6061196941517326
2025-07-15,3,20,755.4140292423479,0.0,0.5860606788159295
2025-07-15,3,21,694.5911863727658,0.0,0.6002113443564219
2025-07-15,3,22,691.0551653170174,0.0,0.5443573987034029
2025-07-15,3,23,706.3625150111271,0.0,0.49237304625102774
2025-07-15,3,24,724.0057838613178,0.0,0.5402077868993675
2025-07-15,3,25,744.9140199051925,0.0,0.5873020812168624
2025-07-15,3,26,775.7883681718264,0.0,0.5852288695810741
2025-07-15,3,27,779.6354133854757,0.0,0.5599336554273195
2025-07-15,3,28,729.4378923452285,0.0,0.5913970220239285
2025-07-15,3,29,692.7349232014253,0.0,0.619368025018388
2025-07-15,3,30,729.5019906018435,0.0,0.5643877018462895
2025-07-15,3,31,759.7134768527765,14.03291883217479,0.54061268233792
2025-07-15,3,32,760.0084984763234,46.91990957461637,0.503635491232268
2025-07-15,3,33,718.838261449303,67.51740238875236,0.4058172330651057
2025-07-15,3,34,698.6226048968751,101.00282310240331,0.37291687438253257
2025-07-15,3,35,717.8538960142495,123.05596929055017,0.5878900756099292
2025-07-15,3,36,838.7051932927873,155.46532570473653,0.8800312393364417
2025-07-15,3,37,871.452689994293,214.3257562263987,0.8971173443081111
2025-07-15,3,38,875.9331132138946,241.28282487263948,0.9188533905665909
2025-07-15,3,39,880.8128691486689,266.8934801614368,0.9765144380876594
2025-07-15,3,40,874.0340793219293,321.92580764478754,0.8778818034396593
2025-07-15,3,41,827.1912101360207,388.8512617772197,0.8082635511662428
2025-07-15,3,42,811.2767717131136,433.95947275813364,0.8202936282611997
2025-07-15,3,43,840.0353780474052,492.3665139170699,0.7776125145130395
2025-07-15,3,44,887.7057701875643,548.5798272140132,0.8110755279669055
2025-07-15,3,45,898.8798678972696,580.9865600333777,0.7982060213499458
2025-07-15,3,46,832.3277744246502,639.3427738734692,0.6512512056228547
2025-07-15,3,47,886.7113318476158,705.330502050947,0.8082433772512991
2025-07-15,3,48,1126.6427844550924,773.7666860582444,1.1131486916328202
2025-07-15,3,49,1143.6892708819573,817.3960795338169,1.1464173321141264
2025-07-15,3,50,1104.5471735083943,846.7156559535001,1.0986726011761405
