date,strategy,soc_initial_kwh,soc_final_kwh,zero_plan_kwh,final_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,spill_kwh,charge_kwh,discharge_kwh,plan_cost_yuan,adjustment_cost_yuan,market_cost_yuan,emergency_cost_yuan,total_cost_yuan,alternative_total_cost_yuan,max_solver_eq_residual,max_solver_ub_violation,simultaneous_charge_discharge_count,soft_terminal_deviation_kwh
2025-02-01,S6,6000.0,5908.324670686082,51868.30692697806,53106.196079909976,47140.02615976176,26.12460524588181,6972.92417675524,1640.4198220603735,22405.99278548005,18231.361952621373,27631.61269087223,1058.0084273564316,28689.62111822866,120.05569996201878,28809.67681819068,28809.676818190677,1.8189894035458565e-12,2.0372681319713593e-10,0,91.67532931391816
2025-02-02,S6,5908.324670686082,5879.405980450495,98867.7518341477,98871.30901069066,87569.4769797899,43.537618630352995,3812.9859430977326,564.0710321913787,25819.507864963874,20939.828191832763,63449.65865703256,4.838471533781558,63454.49712856634,136.73773580612394,63591.23486437246,63591.23486437246,9.094947017729282e-13,1.7462298274040222e-10,0,28.918690235586837
2025-02-03,S6,5879.405980450495,5879.405980450495,103072.25832394739,103072.25832394738,86465.36748967844,32.622412591578154,1507.325863583362,512.1272206050697,22429.580621481953,18167.96030340039,66316.66267303108,0.0,66316.66267303108,162.55017896046633,66479.21285199154,66479.21285199154,9.094947017729282e-13,1.7462298274040222e-10,0,0.0
2025-02-04,S6,5879.405980450495,5794.721201917273,98875.82472732317,98893.87749110855,89149.41025170322,127.66621528631856,2715.615018825904,525.5967818403635,25880.08956317459,21039.08884685133,63487.83043343412,21.890447985904757,63509.72088142003,295.2027053201681,63804.923586740195,63804.92358674019,9.094947017729282e-13,2.2359891715950653e-11,0,84.68477853322202
2025-02-05,S6,5794.721201917273,5794.721201917274,90752.97991106953,90782.48648981018,86174.72370113361,563.5984024144695,1110.3781430757692,172.01294231129555,24776.337025408913,20068.832990581228,57252.27145790341,39.5388203787079,57291.810278282115,2138.1762077784797,59429.986486060596,59429.986486060596,9.094947017729282e-13,1.000444171950221e-11,0,9.094947017729282e-13
2025-02-06,S6,5794.721201917274,5748.656518928982,97174.60809534663,97174.60809534664,86747.7933518758,144.18335208156037,1673.5220925134922,304.3994605168656,24655.032362893493,20012.03442863319,61822.91878446896,7.275957614183426e-12,61822.918784468966,612.7709700563291,62435.689754525294,62435.689754525294,9.094947017729282e-13,1.2505552149377763e-11,0,46.06468298829168
2025-02-07,S6,5748.656518928982,5748.656518928982,49461.19958237683,49481.90584183141,42015.81191422233,14.824674096228307,5342.387971951039,809.115153318229,21439.230507276967,17365.77671089435,25972.238465270588,27.34231817858381,25999.58078344917,67.34308693530649,26066.92387038448,26066.92387038448,2.2737367544323206e-13,1.2967404927621828e-11,0,0.0
2025-02-08,S6,5748.656518928982,5729.76156950022,37315.82279097455,37608.83723669934,36295.36113105756,742.5350501917627,1490.6825061211741,403.10843101877697,18862.88411541364,15295.941587970936,19456.261104353696,350.41942562499025,19806.680529978687,2930.3780339303025,22737.058563908988,22737.058563908988,9.094947017729282e-13,7.73070496506989e-12,0,18.89494942876263
2025-02-09,S6,5729.76156950022,5684.496757637379,91364.28525901763,91428.8809052463,85695.7185999275,179.47638554953917,1527.9400534726533,213.29202041264477,24312.027766324256,19733.480821399204,57704.13663910973,86.72769276863255,57790.864331878365,716.9532296641407,58507.817561542506,58507.817561542506,9.094947017729282e-13,1.738698074404965e-11,0,45.26481186284036
2025-02-10,S6,5684.496757637379,5638.558315682556,88498.77030081348,88498.77030081353,79615.1407204735,318.23816399198216,1045.5143381549767,371.3868925783257,22269.392990306238,18079.552919907394,55701.66661919004,-7.275957614183426e-12,55701.66661919003,1440.3552478895149,57142.021867079544,57142.021867079544,9.094947017729282e-13,2.000888343900442e-11,0,45.93844195482325
