date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-09-01,6,S6,7706.724166377071,37581.058470746866,38551.587900522325,37778.015380733676,9890.569599815408,1892.854285203674,0,88
2025-09-02,0,S6,0.0,38778.147288999746,41338.78420229987,39294.14477012054,1892.8542852036735,1892.8542852036735,0,172
2025-09-02,6,S6,3560.6410318699764,28865.555346325622,31415.708081270455,29384.350294333814,9919.236230445704,1892.8542852036735,0,92
2025-09-03,0,S6,0.0,43929.36023007327,45224.53289450799,44192.03699444483,1881.7344845228872,1881.7344845228872,0,209
2025-09-03,6,S6,2997.3995415257464,29537.212969657212,34053.22484546706,30442.97918434861,9922.550731215706,1881.7344845228872,0,120
2025-09-04,0,S6,0.0,44087.292729749606,46618.92419544677,44597.49382755548,1881.7344845228895,1881.7344845228895,0,239
2025-09-04,6,S6,920.2964878343327,29398.124470809486,32095.957646734067,29940.555565989893,9180.931295197312,1881.7344845228895,0,128
2025-09-05,0,S6,0.0,25151.127001086057,27494.439622480706,25622.41677522157,1881.7344845228915,1881.7344845228915,0,244
2025-09-05,6,S6,1183.8904222363003,15176.944489155048,16011.5816852668,15346.094837126906,3545.7884929406823,1881.7344845228915,0,102
2025-09-06,0,S6,0.0,22005.26860293018,23383.542745546238,22283.395021581855,1881.7344845228915,1881.7344845228915,0,217
2025-09-06,6,S6,673.7591153380606,13438.087221187789,14773.083583556509,13707.263370580224,2975.1757174700742,1881.7344845228915,0,112
2025-09-07,0,S6,0.0,40675.65950921422,44537.06898876114,41451.79172222397,1881.734484522892,1881.734484522892,0,218
2025-09-07,6,S6,2206.583031147692,30213.043553509804,34444.59249301885,31114.83242896892,9874.074074074075,1881.734484522892,0,130
2025-09-08,0,S6,0.0,45024.532189589736,45779.36598146047,45179.54378722758,1782.509480280453,1782.509480280453,0,219
2025-09-08,6,S6,3821.9081228562472,29694.403898818815,33344.936970339244,30439.25010225331,9885.028792227055,1782.509480280453,0,105
2025-09-09,0,S6,0.0,38572.54424646448,41925.39943778715,39246.983061440376,1760.3174336568263,1760.3174336568263,0,250
2025-09-09,6,S6,3025.411423402903,28512.362397686866,33370.52731488677,29486.80121585685,9876.774292227055,1760.3174336568263,0,129
2025-09-10,0,S6,0.0,47642.42241800538,50638.09728596891,48245.608814976455,1760.3174336568268,1760.3174336568268,0,264
2025-09-10,6,S6,5452.158935953514,31454.873482116407,34881.45685738924,32154.69113130581,9887.23674744802,1760.3174336568268,0,133
2025-09-11,0,S6,0.0,48660.40612012776,52640.451377844736,49460.51485452095,1738.5043962878747,1738.5043962878747,0,274
2025-09-11,6,S6,11412.184623998508,30965.5057957285,34880.21224723561,31777.434218787574,9876.738356139362,1738.5043962878747,0,135
2025-09-12,0,S6,0.0,20820.879259795747,23069.830861258386,21273.368066818333,1689.1673174575492,1689.1673174575492,0,293
2025-09-12,6,S6,1034.4550533292086,12258.442141993834,14374.926593631153,12683.983787044162,3932.527536670017,1689.1673174575492,0,139
2025-09-13,0,S6,0.0,21114.3717303668,24368.842744385605,21767.98249415166,1689.167317457551,1689.167317457551,0,288
2025-09-13,6,S6,357.53047009338394,12834.307756174485,14191.915120093712,13108.0922940449,4033.350190463316,1689.167317457551,0,137
2025-09-14,0,S6,0.0,51074.5294831207,56650.73363895202,52193.931631765714,1689.1673174575533,1689.1673174575533,0,299
2025-09-14,6,S6,7052.583733838237,34599.6758780137,37447.61070444286,35187.37690174624,9884.787833167082,1689.1673174575533,0,146
2025-09-15,0,S6,0.0,41676.415411046015,45670.616884545736,42479.167828728634,1660.4162903193228,1660.4162903193228,0,294
2025-09-15,6,S6,3.622879773956811e-12,27972.317807685344,30800.75190739204,28540.842705353145,9817.074112096188,1660.4162903193228,0,156
