date,strategy,soc_initial_kwh,soc_final_kwh,zero_plan_kwh,final_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,spill_kwh,charge_kwh,discharge_kwh,plan_cost_yuan,adjustment_cost_yuan,market_cost_yuan,emergency_cost_yuan,total_cost_yuan,alternative_total_cost_yuan,max_solver_eq_residual,max_solver_ub_violation,simultaneous_charge_discharge_count,soft_terminal_deviation_kwh
2025-02-01,S6,6000.0,5908.324670686084,51868.30692697806,53106.070050854134,47140.02615976176,26.12460524588181,6972.92417675524,1640.419822060374,22405.99278548006,18231.361952621373,27631.61269087223,1058.0084273564316,28689.62111822866,120.05569996201878,28809.67681819068,28809.67681819068,1.8189894035458565e-12,2.0372681319713593e-10,0,91.67532931391634
2025-02-02,S6,5908.324670686084,5879.405980450498,98867.75183414768,98871.30901069066,87569.4769797899,43.53761863035277,3812.9859430977317,564.0710321913779,25819.50786496387,20939.828191832763,63449.65865703256,4.838471533788834,63454.49712856635,136.73773580612252,63591.23486437247,63591.23486437247,9.094947017729282e-13,1.7462298274040222e-10,0,28.918690235585927
2025-02-03,S6,5879.405980450498,5879.405980450498,103072.2583239474,93986.53421338461,87115.70430788076,67.82397515905029,1857.7918692951944,388.7406424957917,24842.522480257063,20122.443209008223,66316.66267303107,-3548.1793864373176,62768.48328659375,341.313803635226,63109.797090228974,70206.15586310363,1.8189894035458565e-12,1.7462298274040222e-10,0,0.0
2025-02-04,S6,5879.405980450498,5794.721201917275,98875.82472732317,98893.87749110856,89149.41025170322,127.66621528631924,2715.6150188259094,525.5967818403618,25880.08956317459,21039.088846851333,63487.83043343412,21.890447985904757,63509.72088142003,295.20270532016946,63804.923586740195,63804.923586740195,9.094947017729282e-13,2.3938184767757775e-11,0,84.68477853322293
2025-02-05,S6,5794.721201917275,5794.721201917272,90752.97991106953,90455.88032603853,86176.32244428342,563.5984024144689,1110.3781430757697,173.61168546107922,24776.337025408917,20068.832990581224,57252.271457903415,-78.73845809020713,57173.53299981321,2138.1762077784765,59311.70920759168,59529.4888435469,3.637978807091713e-12,1.830358087318018e-11,0,2.7284841053187847e-12
2025-02-06,S6,5794.721201917272,5755.931786083671,97174.11445240909,91954.61227891558,86798.50032894227,166.18036229568855,1654.1120039302996,289.9853760023419,25181.24509941529,20431.719004776616,61822.70755465598,-1913.8189582390914,59908.88859641689,749.9833315283286,60658.87192794522,64486.50984442342,1.8189894035458565e-12,2.2851054382044822e-11,0,38.7894158336012
2025-02-07,S6,5755.931786083671,5755.9317860836745,49464.35804210533,46942.04079842806,41950.88681025664,14.824674096228307,5443.95350649366,696.5503777512624,21155.410176006753,17135.882242565473,25972.20693911292,-701.2555190410458,25270.951420071873,67.34308693530649,25338.29450700718,26757.845137659275,1.8189894035458565e-12,1.837818786043499e-11,0,3.637978807091713e-12
2025-02-08,S6,5755.9317860836745,5737.036836654911,37315.82279097455,37608.99010879076,36294.94489516512,742.9512860842038,1490.6825061211741,403.1084310187777,18862.88411541364,15295.941587970936,19456.2376618262,350.41942562499025,19806.65708745119,2932.2560902769956,22738.913177728184,22738.913177728184,9.094947017729282e-13,8.640199666842818e-12,0,18.89494942876354
2025-02-09,S6,5737.036836654911,5689.615013773039,91364.28525901762,90716.23936604294,85640.39411607229,206.0316944013618,1478.5555500125947,214.83701991490432,24422.61533933201,19824.998065452615,57704.10511295206,-221.27956651896238,57482.825546433094,836.1749668188912,58319.00051325199,58895.834086699404,3.637978807091713e-12,2.382449793003616e-11,0,47.421822881871776
2025-02-10,S6,5689.615013773039,5689.615013773035,88489.41032220065,81667.1053122371,79071.1527149437,955.0950574569058,918.3104427660082,366.1942688596223,23237.397249693044,18822.291772251356,55697.64203821474,-2379.700317415911,53317.94172079883,3349.575197202063,56667.516918000896,61426.91755283271,4.092726157978177e-12,5.834976946061943e-11,0,4.547473508864641e-12
2025-02-11,S6,5689.615013773035,5689.615013773032,89586.85406395477,84459.18165804975,80656.7172644319,326.92646146895623,1154.9534373949548,116.78625830175088,23638.45735195201,19147.150455081133,56657.23690598163,-1942.7745674160542,54714.46233856557,1515.6018807408964,56230.06421930647,60115.613354138586,5.002220859751105e-12,9.634959496906959e-12,0,2.7284841053187847e-12
2025-02-12,S6,5689.615013773032,5664.777549130509,88116.23253782175,83717.67226279431,80426.84129468525,425.20212843636705,822.0742630531616,227.76855997199516,23988.516762849475,19453.052296086356,55350.03217181924,-1565.2306493421784,53784.801522477064,1708.1663037363967,55492.96782621346,58623.42912489784,2.2737367544323206e-12,7.686651315452764e-11,0,24.83746464252272
