day_index,date,s0,E_C,CVaR,cost_plan,cost_emergency,cost_total,emergency_rate,unextracted_ratio,curtailment_rate,soc_violate_count,residual_blocks,emergency_kwh,load_kwh,curtail_kwh,unextracted_kwh,final_soc,settlement_method,primary_emergency_cost,secondary_status,emergency_cost_gap,cost_tolerance,dev_c,dev_r
54,2025-02-24,1401.099059789285,50003.77075158346,52524.76111423482,48437.40868319046,2165.7431351646023,50603.15181835506,0.0038857593367905,0.0706205022595924,0.0270696827262624,0,30,468.73521854576825,120628.98854999998,1419.1539666666663,5547.4520605679445,1424.7733755318354,causal_sequential_plan_bounded,2165.7431351646023,0,0.0,0.0,2781.1964150017275,2455.0651341300504
55,2025-02-25,1424.7733755318354,49664.659392709385,52141.79482773845,48234.0111678785,973.018368456574,49207.029536335074,0.0020485734396431,0.0854704099924774,0.0374961266077316,0,30,248.06858546266207,121093.33288333332,2072.486271700163,6673.111226587392,1465.6894138241578,causal_sequential_plan_bounded,973.018368456574,0,0.0,0.0,3456.733817091528,3039.07486428588
56,2025-02-26,1465.6894138241578,48283.63950981469,49494.654854958215,47217.44125873835,1834.1578222353537,49051.599080973705,0.0034027040301273,0.0369675961183803,0.0123568556973761,0,30,411.9338478689588,121060.73411666666,645.594875113301,2801.794195436183,1565.6498530201022,causal_sequential_plan_bounded,1834.1578222353537,0,0.0,0.0,1643.432604549108,1660.265277402871
57,2025-02-27,1565.6498530201022,50505.199481123054,51890.25598466851,49115.97470681487,1463.1077893972097,50579.08249621208,0.0022093277801671,0.0882036961599793,0.0262816549039192,0,30,266.4438011743779,120599.48893333334,1409.824310245282,6951.290131611369,1324.296423799733,causal_sequential_plan_bounded,1463.1077893972097,0,0.0,0.0,1894.468282135097,1646.386089949188
58,2025-02-28,1324.296423799733,19417.758055384667,19849.93626501456,18726.402491091223,657.7406139002794,19384.1431049915,0.0022250626951402,0.0410987355036857,0.1388984816215825,0,30,167.73659146866325,75385.10795,7235.571154010424,1447.6781843217934,1614.5055113918593,causal_sequential_plan_bounded,657.7406139002794,0,0.0,0.0,778.3077057179514,1003.4842018842112
59,2025-03-01,1614.5055113918593,23388.538572428388,23857.082364901155,22594.99186057328,1194.2332582377414,23789.22511881102,0.0035869796529923,0.0504450061595262,0.1229432919598872,0,30,259.1383325055681,72244.16014999998,5973.248306165868,1724.5214060677235,2278.5979995641565,causal_sequential_plan_bounded,1194.2332582377414,0,0.0,0.0,1005.6187273245824,1591.8034611130342
60,2025-03-02,2278.5979995641565,49397.03332924296,50223.12142517451,47915.6762383985,10761.441070970208,58677.11730936871,0.0195509127774179,0.0483879838393844,0.0003830481705928,0,30,2304.2787343063483,117860.41708333332,17.429499999999962,3699.6041767464144,1242.6376955045191,causal_sequential_plan_bounded,10761.441070970208,0,0.0,0.0,2924.082757248498,2406.8809593253445
61,2025-03-03,1242.6376955045191,49086.879298073225,53765.87276207712,47412.05348603141,7178.311529461711,54590.36501549312,0.0132961042474512,0.0213476007732097,0.0040157345590109,0,30,1568.3917783961829,117958.7456,184.48926666666665,1636.3983777112626,1342.0109339014375,causal_sequential_plan_bounded,7178.311529461711,0,0.0,0.0,742.4477448449455,729.1925138357029
62,2025-03-04,1342.0109339014375,57776.546526841965,61598.85803290446,56157.260013337145,439.8295810923578,56597.089594429504,0.0015583591179124,0.1611428536792811,0.0258456522927767,0,30,184.1030267640621,118139.02498333334,1264.8750333333337,14202.890868174636,1475.736715888374,causal_sequential_plan_bounded,439.8295810923578,0,0.0,0.0,6070.095810848757,5164.9406510870285
63,2025-03-05,1475.736715888374,49678.593562182985,52119.452709704085,48044.86178340684,1075.6727998940264,49120.53458330087,0.0022264644180324,0.0933834407395566,0.0183070930177612,0,30,262.8863214094651,118073.44383333332,950.9248166666666,7254.135269680193,1361.266976342495,causal_sequential_plan_bounded,1075.6727998940264,0,0.0,0.0,3406.347456464493,2904.2817184444816
64,2025-03-06,1361.266976342495,48972.92269644407,51503.52871631907,47447.87981723543,961.0803005395272,48408.96011777496,0.0023457891674105,0.0753049247916693,0.0275131531113257,0,30,276.0374527688116,117673.59855,1423.336420635454,5775.200406455841,1466.9763111884722,causal_sequential_plan_bounded,961.0803005395272,0,0.0,0.0,3456.866857282896,3040.340834468768
65,2025-03-07,1466.9763111884722,19460.1956574342,21104.908782287977,18396.311352696852,104.48926402761482,18500.80061672447,0.0006260460829102,0.0522802962031857,0.1668720401549884,0,30,44.8752095073638,71680.36145,8470.103682555953,1797.164916958864,1871.7018384260184,causal_sequential_plan_bounded,104.48926402761482,0,0.0,0.0,1116.3279309690963,1508.7572786683793
66,2025-03-08,1871.7018384260184,17578.111858762877,18412.71037481738,16869.205509281295,1583.3516305927394,18452.55713987404,0.0075791710169706,0.0327470596645938,0.1696268865727354,0,30,548.3129412634997,72344.71158333334,9037.987181369495,1019.8616540919818,1664.1659308913977,causal_sequential_plan_bounded,1583.3516305927394,0,0.0,0.0,307.2627871711227,666.6321954108682
67,2025-03-09,1664.1659308913977,47533.63038521744,51704.21481630202,45968.62524103845,1993.7037686536528,47962.3290096921,0.0041994381526291,0.0894143369389366,0.0271236622805633,0,30,494.2444178049652,117692.9865,1474.4276741231022,6676.321490663276,1504.9028324818848,causal_sequential_plan_bounded,1993.7037686536528,0,0.0,0.0,1936.1940954110291,1842.729766516628
68,2025-03-10,1504.9028324818848,45996.272851960704,47448.10436125816,44492.86350461062,4101.7694350414895,48594.63293965211,0.0063301913835047,0.0215271817375463,0.0054551019285915,0,30,746.6021697980135,117943.06436666666,272.2150026983421,1566.386723839732,1200.0,causal_sequential_plan_bounded,4101.7694350414895,0,0.0,0.0,1858.57307146416,1505.4441878859698
69,2025-03-11,1200.0,48264.83822475043,50754.50349735509,46827.23589286848,827.0093097928609,47654.24520266135,0.0017755579274024,0.0902903174577639,0.0365193992635603,0,30,208.62726270661116,117499.55295,1956.002183333334,6917.4003756467655,1543.670283409744,causal_sequential_plan_bounded,827.0093097928609,0,0.0,0.0,3798.102009179096,3385.7658825038347
70,2025-03-12,1543.670283409744,46084.969174049926,47202.28695682069,44500.70740250373,1840.082394771848,46340.789797275575,0.0046424851554664,0.0728661017916411,0.0385556638422908,0,30,548.3343061776866,118112.23683333331,2146.652211942752,5304.459010762067,1303.2902353756713,causal_sequential_plan_bounded,1840.082394771848,0,0.0,0.0,2802.415245063199,2362.91756033929
71,2025-03-13,1303.2902353756713,45569.3352017537,49919.79375531029,44053.292676307465,6465.084327442094,50518.37700374956,0.0118851925549087,0.0279924798914867,0.0004416150591023,0,30,1405.2728049073376,118237.27705,22.38620000000012,2020.498216351432,1348.2786400216262,causal_sequential_plan_bounded,6465.084327442094,0,0.0,0.0,1548.9530624809483,1388.1027566290293
72,2025-03-14,1348.2786400216262,18459.17692802647,19002.951839197976,17674.43447553471,142.46567635800812,17816.900151892718,0.0009181964971212,0.0594190083055505,0.2110375685079872,0,30,66.21011088126211,72108.86895,11834.869286967678,1956.981056964896,1752.6608924627644,causal_sequential_plan_bounded,142.46567635800812,0,0.0,0.0,1106.3258203010132,1393.5187176603044
73,2025-03-15,1752.6608924627644,17787.855723538512,18519.86998330136,17143.59446323961,1129.6459734016594,18273.24043664127,0.0046165717722372,0.0475799887350735,0.1314166917660852,0,30,335.7400980374017,72724.98178333332,6807.497209401936,1502.7463780907394,1677.9335748056976,causal_sequential_plan_bounded,1129.6459734016594,0,0.0,0.0,215.4477905328013,604.6529276566907
74,2025-03-16,1677.9335748056976,47139.15508555144,52112.44485481127,45524.51413608002,1574.752319426836,47099.266455506855,0.0033639497136635,0.0903449081534586,0.0177644707055003,0,30,396.8896056242351,117983.21598333331,970.5115666666665,6709.427132077139,1683.3821092409887,causal_sequential_plan_bounded,1574.752319426836,0,0.0,0.0,2994.335311114646,2860.4555003197484
75,2025-03-17,1683.3821092409887,46489.616195983726,47732.28692673719,44884.68122782317,1282.210345292631,46166.8915731158,0.0019987149796721,0.1354769240696763,0.0561728888558157,0,30,235.2360049035303,117693.6218,3361.13235,10044.812702917005,1415.4246779120072,causal_sequential_plan_bounded,1282.210345292631,0,0.0,0.0,4038.77313687023,3465.288450985689
76,2025-03-18,1415.4246779120072,45066.71585264363,51049.8057108147,43319.08349975806,4663.827505833202,47982.91100559126,0.0087023052498639,0.0766940061006746,0.029964846696466,0,30,1020.3750836137582,117253.42358333332,1681.8508906786458,5469.918837632134,1560.4103719793543,causal_sequential_plan_bounded,4663.827505833202,0,0.0,0.0,1311.2417475256646,1386.4751502772046
77,2025-03-19,1560.4103719793543,44328.93735598552,50150.48689940365,42680.20637115762,1466.131710290616,44146.33808144824,0.0028208241862209,0.0720770188812154,0.0381474955948267,0,30,330.8306554040757,117281.558,2205.538945123744,5064.3027246097645,1514.7181545554697,causal_sequential_plan_bounded,1466.131710290616,0,0.0,0.0,936.421032481137,1041.747375409638
78,2025-03-20,1514.7181545554697,44646.42382261923,48775.53698336967,43219.15781559237,1878.815964223687,45097.97377981606,0.0038121941144503,0.0651885972406394,0.018500842785719,0,30,448.4984684184261,117648.38173333331,1025.67599200971,4636.815108913359,1393.3502416883164,causal_sequential_plan_bounded,1878.815964223687,0,0.0,0.0,1783.3262122013034,1618.509449402539
79,2025-03-21,1393.3502416883164,17056.347277010987,18343.958754000712,16401.25723758348,917.7294037387752,17318.986641322255,0.0039395185741966,0.045931868500013,0.2434359331586296,0,30,285.98356853409985,72593.53221666666,14742.496592699286,1415.080233937918,1553.997335779893,causal_sequential_plan_bounded,917.7294037387752,0,0.0,0.0,534.9794355832751,751.9309450243526
80,2025-03-22,1553.997335779893,17549.033149040595,18218.811653645706,16901.98643027606,264.17957115053,17166.16600142659,0.0015386279287901,0.0517162194339269,0.1950714273994352,0,30,110.68416889139768,71936.92953333333,10934.87122600306,1627.351163997376,2076.9236652640384,causal_sequential_plan_bounded,264.17957115053,0,0.0,0.0,750.4543952384646,1397.099358880792
81,2025-03-23,2076.9236652640384,44185.61353277176,46422.67968877737,42764.536045551824,1084.6071466422736,43849.1431921941,0.0025327693729498,0.0846883711007489,0.0476015893830414,0,30,298.2082083928201,117739.97726666664,2807.0779666666663,5937.805163694817,1380.8480621583549,causal_sequential_plan_bounded,1084.6071466422736,0,0.0,0.0,2280.8803024549043,2010.276300930984
82,2025-03-24,1380.8480621583549,42511.75101611987,44426.86526500539,41171.72936421083,2766.1294417338645,43937.85880594469,0.0063894990147741,0.0615005695303158,0.0471631844395008,0,30,750.2880119648728,117425.17061666668,2802.751164478602,4206.12973590941,1649.6998041100828,causal_sequential_plan_bounded,2766.1294417338645,0,0.0,0.0,917.077810509006,1147.5628502113605
83,2025-03-25,1649.6998041100828,42490.15226445275,45888.58924256327,41005.41867723137,2902.6126341817358,43908.03131141311,0.0061726063906847,0.0335215384499775,0.03048521281401,0,30,728.6957381057347,118053.16781666664,1740.7984212310885,2269.4709926002,1304.347625970336,causal_sequential_plan_bounded,2902.6126341817358,0,0.0,0.0,1504.3810501550147,1312.461513998859
84,2025-03-26,1304.347625970336,45216.59788087258,47988.9698648012,43610.38381016244,372.5814210922047,43982.96523125464,0.0010134745273042,0.1154673014955317,0.0693771335733015,0,30,119.29064202112536,117704.6278,4309.157580410513,8300.196735471232,1532.3985322044305,causal_sequential_plan_bounded,372.5814210922047,0,0.0,0.0,3177.974923887574,2873.318367332916
85,2025-03-27,1532.3985322044305,43008.07393956866,46441.69907236947,41511.01846736753,1584.3279736442737,43095.3464410118,0.0037085226458775,0.0736375938102829,0.0290357969460714,0,30,437.4298821828773,117952.59836666666,1719.9531139330209,5056.019876905892,1496.8842573792233,causal_sequential_plan_bounded,1584.3279736442737,0,0.0,0.0,2115.5830157283967,1980.8180743813016
86,2025-03-28,1496.8842573792233,16322.504300785296,16841.24478474912,15697.725976339463,1404.4769571098082,17102.202933449273,0.0056744339063918,0.0518245804261457,0.2502124484863725,0,30,407.9450817684075,71891.76726666666,15280.445829949864,1556.912733710527,1632.4322167414111,causal_sequential_plan_bounded,1404.4769571098082,0,0.0,0.0,557.6127315595088,840.8553076304693
87,2025-03-29,1632.4322167414111,16530.595089468025,17597.065330796788,15774.339786468963,734.7902771088715,16509.130063577835,0.0024516718165604,0.0379490896465123,0.292119467811338,0,30,176.81034832391404,72118.27746666667,18815.726988087084,1142.6874134077325,1673.607176101373,causal_sequential_plan_bounded,734.7902771088715,0,0.0,0.0,803.7964054105188,1077.3215468737546
88,2025-03-30,1673.607176101373,41525.80223182402,43916.040794246604,40067.590773345786,1808.561621619248,41876.15239496504,0.0039584979108392,0.0709870174842454,0.0543514158399792,0,30,467.0817965973132,117994.70585,3405.066533333334,4718.411583688399,1511.9642119083878,causal_sequential_plan_bounded,1808.561621619248,0,0.0,0.0,1857.188819686424,1785.090734663554
89,2025-03-31,1511.9642119083878,42333.59933800696,44952.86610856456,40942.95468259807,1266.6955227564545,42209.65020535452,0.0026623084781122,0.0788529186294943,0.0452945207883148,0,30,311.6915371518812,117075.66561666668,2723.30027520365,5372.214615482854,1415.0036043389573,causal_sequential_plan_bounded,1266.6955227564545,0,0.0,0.0,3607.3942333840814,3115.492572946164
90,2025-04-01,1415.0036043389573,41925.43909326751,44729.77684303672,40329.74734743496,1343.3406864321173,41673.08803386708,0.0029636520364323,0.0300636250955639,0.025579194819524,0,30,349.6135733641038,117967.1463,1477.4106747063856,2013.8278981630413,1408.6442761553976,causal_sequential_plan_bounded,1343.3406864321173,0,0.0,0.0,2448.9152345054945,2171.4011884893107
91,2025-04-02,1408.6442761553976,42440.198645882345,45162.4947134982,40697.93057901959,7296.134497631316,47994.065076650906,0.012593728244896,0.0572890027685726,0.0222831872503994,0,30,1485.8915478245435,117986.62945,1282.4262618189478,3900.572553514171,1443.738507901553,causal_sequential_plan_bounded,7296.134497631316,0,0.0,0.0,546.7869196976756,662.2620620665142
92,2025-04-03,1443.738507901553,43502.59315505101,46470.90871970046,41901.80394965504,981.7746045891166,42883.57855424416,0.0022078857006063,0.0929041332671702,0.0648257234040269,0,30,260.27540494694136,117884.45609999998,4020.551383333333,6475.738732634432,1534.7029966015457,causal_sequential_plan_bounded,981.7746045891166,0,0.0,0.0,2782.5366533786514,2555.0873861780965
93,2025-04-04,1534.7029966015457,16046.251810462769,16751.63217829879,15309.81366057994,603.5990127872899,15913.412673367233,0.0020020161067224,0.0578511285656802,0.2885682503684903,0,30,143.61613056480792,71735.75181666667,18844.93503685549,1712.726012571103,1725.6871169810004,causal_sequential_plan_bounded,603.5990127872899,0,0.0,0.0,719.0545766173753,1055.5526123429738
94,2025-04-05,1725.6871169810004,15598.027521663158,15918.261222956156,14822.00945387693,1375.8049300323346,16197.814383909265,0.0045744372355788,0.0370203402341402,0.2277065174766346,0,30,332.1166890021043,72602.74256666665,13789.594190165297,1066.9184249299965,1464.5385242385005,causal_sequential_plan_bounded,1375.8049300323346,0,0.0,0.0,880.2734987139055,951.1062057729137
95,2025-04-06,1464.5385242385005,41288.87948864112,44938.7535458977,39756.6071439534,1058.9307564617125,40815.53790041511,0.0023236124154397,0.0697535999292786,0.066068901242175,0,30,272.3399936603992,117205.43058333332,4148.820062815238,4648.668695771415,1433.6421914680836,causal_sequential_plan_bounded,1058.9307564617125,0,0.0,0.0,1712.0966963657213,1597.076296377503
96,2025-04-07,1433.6421914680836,41464.3868227435,45117.70573923349,39511.36748689954,480.62744264329183,39991.99492954284,0.0012247565292875,0.0758651281073639,0.0685674125085472,0,30,143.31505923083498,117015.14203333334,4372.710017368712,5028.304840912415,1609.9239231833285,causal_sequential_plan_bounded,480.62744264329183,0,0.0,0.0,2224.091170544993,2170.445379006436
97,2025-04-08,1609.9239231833285,41445.06379974218,44924.948136969855,39552.256912924655,2633.6943620981183,42185.95127502277,0.0052329852182284,0.0807808867207655,0.0587260286301189,0,30,615.991907954502,117713.29026666666,3720.8868498750057,5363.993581918183,1412.513656941332,causal_sequential_plan_bounded,2633.6943620981183,0,0.0,0.0,1428.8798726885511,1348.6549881249218
98,2025-04-09,1412.513656941332,40395.31684181879,44369.94974791101,38848.82064551099,2255.625916351437,41104.44656186242,0.0048587049515964,0.0251503388071817,0.0169884029530935,0,30,571.7603614243149,117677.52253333332,994.555667413319,1635.0550356414817,1429.516295668782,causal_sequential_plan_bounded,2255.625916351437,0,0.0,0.0,1218.4849172980744,1193.537449113337
99,2025-04-10,1429.516295668782,41164.722658124,45177.92834634232,39347.59846595216,1827.4303100805612,41175.02877603273,0.0034803889318207,0.0750104099603949,0.0481845763144657,0,30,409.5328434800057,117668.70068333331,3045.6537248730674,4934.232943817718,1480.84443291118,causal_sequential_plan_bounded,1827.4303100805612,0,0.0,0.0,1965.2405439126949,1844.6048301893447
100,2025-04-11,1480.84443291118,15440.182784368468,15990.98825364569,14718.492672426575,907.9667224954408,15626.459394922016,0.0035073526273504,0.0402889236193448,0.2925812020617663,0,30,252.85205421205137,72091.99675,19537.21117144273,1147.0768568824355,1690.760559201765,causal_sequential_plan_bounded,907.9667224954408,0,0.0,0.0,566.4842803649377,900.5367703771858
101,2025-04-12,1690.760559201765,15171.504973213758,15757.564036625434,14533.197705381588,748.8466902222586,15282.044395603849,0.0024845049654715,0.0477673291159991,0.252275760470702,0,30,178.77796049359506,71957.17576666665,15876.221996738375,1357.3405616856253,1637.8677356059543,causal_sequential_plan_bounded,748.8466902222586,0,0.0,0.0,1182.950701047665,1352.2710298939708
102,2025-04-13,1637.8677356059543,40105.73735135849,43376.52182844808,38467.7225405948,2838.264456131633,41305.98699672643,0.0055266219034593,0.0689878196454272,0.0498165333354978,0,30,648.1791404593055,117283.0622,3138.775556061158,4474.6591583693535,1552.474810998513,causal_sequential_plan_bounded,2838.264456131633,0,0.0,0.0,1804.8075069540737,1779.1214105314623
103,2025-04-14,1552.474810998513,39797.32355233961,43579.83152260242,37730.59833569231,1657.9465516572943,39388.544887349606,0.0030558081117501,0.0645400967381989,0.0572733717757704,0,30,360.28397103220266,117901.37268333332,3744.151656635323,4100.554668760567,1396.9086681003469,causal_sequential_plan_bounded,1657.9465516572943,0,0.0,0.0,1709.0115313505898,1561.5171416842932
104,2025-04-15,1396.9086681003469,40055.13266459695,42694.314852595584,38163.91395423851,1420.3485056356435,39584.26245987415,0.0024842922923954,0.0903530625223985,0.0802273496272322,0,30,290.80356727721744,117056.90516666666,5368.611769966374,5820.034619355225,1391.611772046766,causal_sequential_plan_bounded,1420.3485056356435,0,0.0,0.0,3435.218175260012,2954.977316802696
105,2025-04-16,1391.611772046766,39689.24123726231,42249.81576957759,38033.72492116237,1521.3718545558909,39555.09677571825,0.0034844853541362,0.0465318338275059,0.0409822026414827,0,30,410.9075349030005,117924.88506666664,2546.8509957215747,3009.4510906774462,1459.3480360976887,causal_sequential_plan_bounded,1521.3718545558909,0,0.0,0.0,1869.96946366224,1748.0884980543387
106,2025-04-17,1459.3480360976887,39780.52897025093,44646.954185091854,37849.28183508106,416.0504010879556,38265.332236169015,0.0008843548750012,0.0604508409773673,0.053474307597386,0,30,103.90023890227282,117487.04263333332,3455.4402554942626,3847.736235045083,1376.7282618222307,causal_sequential_plan_bounded,416.0504010879556,0,0.0,0.0,1625.9753466815805,1476.0954664520857
107,2025-04-18,1376.7282618222307,15008.760793396348,15632.669195197026,14361.832827205242,347.2386178651,14709.071445070342,0.0011389422591557,0.0564058499433452,0.2666095396343722,0,30,81.4231749869131,71490.16935,17365.892881755448,1584.140163169343,1812.8144733368692,causal_sequential_plan_bounded,347.2386178651,0,0.0,0.0,597.2173489144169,1035.2790786238593
108,2025-04-19,1812.8144733368692,14527.634629076629,14821.74228364662,13906.491377878609,645.6989521710415,14552.190330049649,0.003154445875411,0.0623962573922462,0.2572712157063391,0,30,226.82174087052283,71905.41535,16753.69094413868,1702.2873766290684,1702.7445238384223,causal_sequential_plan_bounded,645.6989521710415,0,0.0,0.0,453.5981935772288,819.884608252137
109,2025-04-20,1702.7445238384223,38841.12846192824,39415.98676006206,37517.81346383669,930.5220375038388,38448.33550134053,0.0023513976314587,0.0643536866575644,0.0629592854500878,0,30,275.5786677775308,117197.81635,4107.468282253999,4076.224891516495,1569.0857857952187,causal_sequential_plan_bounded,930.5220375038388,0,0.0,0.0,2039.3684716732191,1984.0656692709997
110,2025-04-21,1569.0857857952187,38121.46273396903,39677.18795273518,36545.8073664068,1157.4311937780703,37703.23856018487,0.0025418685685743,0.0810276750367858,0.0794884926141458,0,30,301.164751288856,118481.63788333331,5561.390725134479,5028.947443006984,1354.3398639333568,causal_sequential_plan_bounded,1157.4311937780703,0,0.0,0.0,2080.10378871786,1823.789946401485
111,2025-04-22,1354.3398639333568,38113.431053538094,39048.49144643364,36806.101667137584,1213.7688135649612,38019.87048070254,0.0026876798329206,0.0535625415350896,0.0545018138525981,0,30,316.63825152868714,117811.00101666666,3578.4840017139445,3347.8729349914,1515.3717090973848,causal_sequential_plan_bounded,1213.7688135649612,0,0.0,0.0,1487.223850647315,1488.485857211965
112,2025-04-23,1515.3717090973848,38488.5602851634,41290.15935976929,36898.99603690681,872.1124231647526,37771.10846007156,0.0014092407839225,0.0583994854552066,0.0652400363847409,0,30,166.33341515656468,118030.51476666666,4346.982641119048,3664.951534681376,1534.5723014974503,causal_sequential_plan_bounded,872.1124231647526,0,0.0,0.0,2661.6081241504107,2457.0176519095376
113,2025-04-24,1534.5723014974503,37977.92791366873,41994.61200566584,36369.84926866004,1075.396800013816,37445.246068673856,0.0016140541073227,0.0766322126918081,0.0986190297835646,0,30,189.6477738722861,117497.77966666668,6943.53639729118,4743.251608381382,1397.7381352614743,causal_sequential_plan_bounded,1075.396800013816,0,0.0,0.0,2393.268607664085,2116.511893943232
114,2025-04-25,1397.7381352614743,14165.530438413633,14534.37572628273,13607.228720044992,570.8072499718946,14178.035970016886,0.0018922024266608,0.062002621795383,0.301036802535684,0,30,135.7907305198852,71763.3212,21001.219482505465,1681.03869411531,1611.841760662654,causal_sequential_plan_bounded,570.8072499718946,0,0.0,0.0,678.5596158388028,920.2908734258172
115,2025-04-26,1611.841760662654,13557.190654411088,14080.521088320822,13051.49762109808,1776.5972799415758,14828.094901039654,0.0063616746783526,0.0344303444799703,0.3247686560145245,0,30,458.6826248292396,72100.92436666667,23393.32361200877,898.9889452726588,1499.8813351625322,causal_sequential_plan_bounded,1776.5972799415758,0,0.0,0.0,644.4510453421051,791.898548373385
116,2025-04-27,1499.8813351625322,35727.7295746916,38904.264491268696,34510.11896352876,3159.788717624921,37669.90768115368,0.0066664281477106,0.0499276955535051,0.0606153926308702,0,30,780.1889024137981,117032.52253333334,4149.6722767171605,2911.437525715194,1388.4127015833812,causal_sequential_plan_bounded,3159.788717624921,0,0.0,0.0,767.2662248890387,791.057073585165
117,2025-04-28,1388.4127015833812,35399.16549574598,36101.20157508846,34316.64190280039,15824.30600091256,50140.94790371295,0.0236213718167665,0.0162758477374467,0.001882105038716,0,30,2776.3922845359266,117537.3008,114.64905608405296,942.59376876773,1200.0,causal_sequential_plan_bounded,15824.30600091256,0,0.0,0.0,3662.5627883929424,2966.6758585982816
118,2025-04-29,1200.0,38236.5009553534,41237.66259029775,36958.46894369368,1841.967374783956,38800.43631847763,0.0036115459070906,0.0857372640239004,0.1062661333679335,0,30,423.46372083826697,117252.75871666666,7419.453080658435,5419.532183249792,1306.9880015864474,causal_sequential_plan_bounded,1841.967374783956,0,0.0,0.0,3843.034282479764,3209.146970236412
119,2025-04-30,1306.9880015864474,38034.87035839313,39402.076235927285,36909.735552914346,1183.1751397168157,38092.910692631165,0.0027021420054967,0.0897884108286813,0.0821907144267605,0,30,317.99585531237176,117682.88071666664,5706.17470003822,5635.584051345253,1488.460526048413,causal_sequential_plan_bounded,1183.1751397168157,0,0.0,0.0,2748.6422551476794,2486.014700113186
120,2025-05-01,1488.460526048413,36590.37086527238,38741.66189270381,35380.40816389991,14078.776924635384,49459.1850885353,0.0251653181695252,0.0508838822300736,0.0777234550214805,0,30,3029.0130506054397,120364.58391666666,5390.370718480757,3033.891659707082,1200.0000000000014,causal_sequential_plan_bounded,14078.776924635384,0,0.0,0.0,204.8215066651628,165.90542039878005
121,2025-05-02,1200.0000000000014,15757.907624240366,16162.052752866684,15132.049945951809,4945.643185123524,20077.69313107533,0.0151626337981354,0.0262911103549934,0.2039252822744408,0,30,1133.5740707301484,74761.02673333333,12331.505922936158,752.8741841329759,1200.0,causal_sequential_plan_bounded,4945.643185123524,0,0.0,0.0,490.2577970529408,397.108815612882
122,2025-05-03,1200.0,17383.6615839508,18968.665305259576,16636.21750544339,1872.946277456021,18509.16378289941,0.0047516406875812,0.0764408272708524,0.2597737833788707,0,30,355.87341314494955,74894.84928333333,17152.25962653144,2363.6532176973524,1712.3289249272302,causal_sequential_plan_bounded,1872.946277456021,0,0.0,0.0,741.0228069016498,1061.3245060248385
123,2025-05-04,1712.3289249272302,40159.62918263331,42644.95162500609,39306.86139427773,2756.0099951490824,42062.871389426815,0.0047238336602691,0.0893989930286925,0.0820353214965113,0,30,570.0254056889346,120670.08423333331,5655.139087887543,5844.896941476094,1235.466798921032,causal_sequential_plan_bounded,2756.0099951490824,0,0.0,0.0,3849.083444697503,3149.677709233912
124,2025-05-05,1235.466798921032,42322.11732868296,46682.74151888312,40752.98347850348,4126.701919909488,44879.68539841296,0.0078773612639422,0.0964917771520787,0.0461588333032136,0,30,950.1055876035408,120612.16386666668,3025.0725493734926,6525.363956865309,1548.1917456965984,causal_sequential_plan_bounded,4126.701919909488,0,0.0,0.0,1543.3021335512813,1563.4472993034751
125,2025-05-06,1548.1917456965984,41855.716496847606,45646.53822694683,40784.266723230685,2351.991812016945,43136.25853524763,0.0050742990170921,0.0943525507607921,0.0667683340152456,0,30,614.0774087756868,121017.1901,4550.06885131213,6311.184354074353,1711.652642603086,causal_sequential_plan_bounded,2351.991812016945,0,0.0,0.0,1285.0335474589351,1501.3645517845066
126,2025-05-07,1711.652642603086,41545.83628513405,49636.42126337344,39982.062325602135,761.7573364397862,40743.81966204192,0.0013152962896089,0.0567618916874473,0.049676869733393,0,30,159.36158125964994,121160.21501666668,3283.262008496134,3707.729702764415,1570.5464699328952,causal_sequential_plan_bounded,761.7573364397862,0,0.0,0.0,1687.1966290166256,1700.121092443077
127,2025-05-08,1570.5464699328952,42539.84476263398,49775.86572070333,40980.8724620664,1796.324544514151,42777.19700658055,0.0030283875333273,0.0734609806329847,0.0400861405155605,0,30,364.7555821533504,120445.47738333332,2590.3249102919835,4890.773028079257,1748.5570579550051,causal_sequential_plan_bounded,1796.324544514151,0,0.0,0.0,2417.254763275916,2451.6777104129974
128,2025-05-09,1748.5570579550051,18311.42654228229,21026.39415703187,17533.56168234552,156.40275028893777,17689.964432634457,0.0009747249630683,0.0882664694946013,0.2601395308618163,0,30,72.3770572694359,74253.82544999999,17105.329069625637,2762.510775591644,2481.0390703069224,causal_sequential_plan_bounded,156.40275028893777,0,0.0,0.0,728.593445662466,1743.09585426283
129,2025-05-10,2481.0390703069224,17309.086342147133,19691.40482277338,16499.140031669926,769.2330397795031,17268.37307144943,0.0037776421038484,0.0727697598567536,0.2221346695179099,0,30,281.9933788476138,74647.98705,13889.4015453041,2161.015181328071,2117.394894340857,causal_sequential_plan_bounded,769.2330397795031,0,0.0,0.0,1065.8015388433737,1688.954651369902
130,2025-05-11,2117.394894340857,44711.76063869378,48569.393073389365,43479.86075625205,2100.623317402225,45580.48407365428,0.0030727071035499,0.1401030185143076,0.0605550523251853,0,30,371.0081516278686,120743.09041666667,3951.762845979866,10034.355601778989,1468.5488883915582,causal_sequential_plan_bounded,2100.623317402225,0,0.0,0.0,4797.679012216675,4127.813999447898
