date,strategy,soc_initial_kwh,soc_final_kwh,zero_plan_kwh,final_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,spill_kwh,charge_kwh,discharge_kwh,plan_cost_yuan,adjustment_cost_yuan,market_cost_yuan,emergency_cost_yuan,total_cost_yuan,alternative_total_cost_yuan,max_solver_eq_residual,max_solver_ub_violation,simultaneous_charge_discharge_count,soft_terminal_deviation_kwh
2025-02-01,S6,6000.0,5881.876034635278,53989.05400358685,58252.938117255864,48978.50434420029,22.719626364548787,8264.18266974654,1931.1860328258972,23863.110018354186,19435.430683695144,23389.068776211054,3311.955680753399,26701.024456964453,92.34392135870854,26793.36837832316,26793.368378323157,9.094947017729282e-13,2.9103830456733704e-11,0,118.1239653647217
2025-02-02,S6,5881.876034635278,5881.876034635278,133229.74792658852,130473.79118160777,89959.7043531079,3.545119884901851,5244.455834640132,1224.1631000000002,27043.960991329735,21905.60840297709,103563.04865008913,-1169.69002298321,102393.35862710592,7.857758224884953,102401.2163853308,104740.59643129725,2.2737367544323206e-13,6.730260793119669e-11,0,0.0
2025-02-03,S6,5881.876034635278,5881.87603463528,136091.9189685234,97941.21773606188,87083.23345426391,86.99326483434504,1828.839916964102,412.92816749579185,24797.590182307293,20086.048047668908,107422.5633843677,-19182.7731301335,88239.7902542342,503.3875891451042,88743.17784337931,127108.72410364635,9.094947017729282e-13,3.0182967236669356e-11,0,1.8189894035458565e-12
2025-02-04,S6,5881.87603463528,5667.149756295269,99653.2409804777,99679.31212396256,87452.97030233721,114.63722758679864,1394.1548491264339,448.5606012092044,24859.377789970484,20329.3496603821,73188.52479483304,26.577533385236165,73215.10232821827,281.90492345575495,73497.00725167403,73497.00725167402,4.547473508864641e-13,2.9103830456733704e-10,0,214.72627834001105
2025-02-05,S6,5667.149756295269,5667.149756295267,91046.3886283325,90748.40132448771,86455.80652857671,525.5966239236276,1150.8401509881169,188.37059868718666,25756.66010258779,20862.894683096107,64826.54470308169,-107.28939666738006,64719.25530641431,2235.5507668446567,66954.80607325897,67209.16572790312,9.094947017729282e-13,3.637978807091713e-11,0,1.8189894035458565e-12
2025-02-06,S6,5667.149756295267,5662.738682794439,96998.59414463039,91783.53302601082,86319.86324345302,165.154998356406,1064.3011609240225,420.57585152915954,24910.810414949094,20181.72640225952,70167.84604281082,-2391.5579870777583,67776.28805573306,810.097737039019,68586.38579277208,73369.50176692755,2.2737367544323206e-12,5.9586113820842e-11,0,4.411073500828024
2025-02-07,S6,5662.738682794439,5662.738682794441,49426.90356635809,47028.60043197712,42023.25842041012,22.01629909622835,5501.343051433975,721.1230576314688,21142.783914601256,17125.654970827032,20899.39930038534,-515.0777385967012,20384.321561788638,93.36056700527577,20477.682128793913,21511.208811095425,1.8189894035458565e-12,1.821831574488897e-11,0,1.8189894035458565e-12
2025-02-08,S6,5662.738682794441,5662.738682794439,37660.47914068853,38164.481597929764,36860.95617052477,803.4899322904498,1641.3286051309863,427.97002005760925,21147.288215578734,17129.303454618774,15583.604953662512,519.7282883044554,16103.333241966968,2894.14107977154,18997.474321738508,19005.72076197796,1.8189894035458565e-12,5.002220859751105e-12,0,1.8189894035458565e-12
2025-02-09,S6,5662.738682794439,5617.4717432588095,91315.13010064435,89986.4152291473,85255.43455439573,215.45452449171464,1322.6810242219071,130.25610280280011,23701.453846200853,19238.917861004753,64883.9685047055,-685.2799593690434,64198.68854533646,992.6813228168205,65191.36986815328,66561.92978689137,4.547473508864641e-13,1.546140993013978e-11,0,45.26693953562972
2025-02-10,S6,5617.4717432588095,5617.471743258811,87809.268200455,81388.39182414963,78753.76196696426,1074.2469102112236,765.7766355825471,329.413774060434,23190.425706311504,18784.244822112312,60401.37890553032,-2739.00176975708,57662.37713577324,4297.396032158236,61959.773167931475,67437.77670744566,3.637978807091713e-12,1.6911361200300234e-11,0,1.8189894035458565e-12
2025-02-11,S6,5617.471743258811,5617.471743258816,88616.83072298617,83939.16004377065,80128.75300483627,347.8561903865454,669.4276517752721,176.51246309253486,23210.904984324716,18800.833037303015,61601.170344987666,-2124.964621690415,59476.20572329725,1750.1670736809488,61226.3727969782,65476.302040359034,1.8189894035458565e-12,5.4569682106375694e-11,0,4.547473508864641e-12
2025-02-12,S6,5617.471743258816,5610.666495620135,87943.3248971889,83329.6756625114,79969.05893220512,452.1081304013312,509.06755369568515,250.20484584095266,23164.648697954235,18769.490168217762,60767.089986553794,-2020.5425576619673,58746.54742889183,2042.6557530271418,60789.203181918965,64830.2882972429,1.8189894035458565e-12,3.375433266228356e-11,0,6.805247638681067
2025-02-13,S6,5610.666495620135,5604.215048966746,84538.94247220052,79421.90332096275,76531.17828349222,379.21113533853895,970.7135677352629,294.96657760384653,22742.297677963117,18427.06742113818,56886.23478324349,-2038.1584538152092,54848.07632942828,1316.5136642781247,56164.5899937064,60240.90690133684,2.0463630789890885e-12,3.3516300845803926e-11,0,6.451446653389212
2025-02-14,S6,5604.215048966746,5577.715074562147,41443.976145173554,40126.26719613784,38323.439189276825,320.4608700498923,4845.61279030802,364.64386233780385,19240.481931464983,15608.640341450771,16858.284680775636,71.80036705800012,16930.085047833636,995.009156011579,17925.094203845216,18461.50550104991,1.8189894035458565e-12,1.0487277712911691e-11,0,26.499974404599016
2025-02-15,S6,5577.715074562147,5577.715074562144,42026.03223063719,37681.3565571407,36843.323497965226,454.232534535186,3149.5649043618405,555.4088136295519,22697.322181626318,18384.830967117334,18034.516484728352,-898.9150743829887,17135.601410345364,1616.371613189239,18751.973023534603,20552.932449708536,2.7284841053187847e-12,5.787370582766016e-12,0,2.7284841053187847e-12
2025-02-16,S6,5577.715074562144,5577.7150745621475,89585.34809285063,82247.3371323316,80018.93825345387,973.0792503794453,635.4486491563868,199.3766065769422,25156.911305789534,20377.098157689532,61927.60746804507,-3080.54465393642,58847.06281410865,3999.0960712213,62846.15888532995,69014.94360948954,1.8189894035458565e-12,3.526068326209497e-11,0,3.637978807091713e-12
2025-02-17,S6,5577.7150745621475,5577.715074562151,90925.89040433361,83489.87125736472,78083.41317846898,103.73969709406875,2428.098919707629,187.98213268359893,23090.571876343005,18703.363219837833,62303.05526001958,-2855.911566712217,59447.143693307364,460.5902214320044,59907.733914739365,65769.15116487781,3.751665644813329e-12,5.9401372709544376e-12,0,3.637978807091713e-12
2025-02-18,S6,5577.715074562151,5571.283975932463,80129.42001249295,80133.73437028841,76616.82580380743,783.2219179166648,913.4973387418976,168.8836154019374,22274.036700071814,18047.757715824897,53405.084376956955,6.473480123015179,53411.55785707997,3709.5259813371335,57121.0838384171,57121.32313441293,1.8189894035458565e-12,1.8882229113614812e-11,0,6.431098629687767
2025-02-19,S6,5571.283975932463,5571.28397593246,81260.05307067482,81052.09167724953,78340.06434039054,330.6902040941603,1231.2208290781987,137.06937732384085,23279.6681828911,18856.5312281418,54227.733457411545,-37.50458853897726,54190.22886887257,1510.4222329503336,55700.6511018229,55863.04282506873,3.637978807091713e-12,3.319655661471188e-11,0,3.637978807091713e-12
2025-02-20,S6,5571.28397593246,5571.2839759324615,84063.53570945395,83036.52037719257,77402.29417193239,210.55818872607654,1998.5541561952346,207.68851292003671,23228.82083268352,18815.344874473645,56514.13354253145,232.00069551017077,56746.13423804162,1047.6193012611805,57793.7535393028,58915.84526195013,3.410605131648481e-12,4.899902705801651e-11,0,1.8189894035458565e-12
2025-02-21,S6,5571.2839759324615,5538.697303644489,38730.03653233581,38715.59590116987,37179.87249610414,161.47071661265545,7212.021045033759,890.9037044400221,19513.075973520317,15834.919543610631,16271.181109434892,-4.667211992824377,16266.513897442068,480.80894874088216,16747.32284618295,16756.657270168605,1.8189894035458565e-12,6.689759857181343e-12,0,32.58667228797276
2025-02-22,S6,5538.697303644489,5538.697303644487,38963.56743384016,38832.42076352387,36554.472037442356,266.13221601561634,4596.199490159701,508.87828732491505,20372.43996126327,16501.676368623248,16430.169482583013,229.55476151447147,16659.724244097484,798.0971389254852,17457.82138302297,17582.938142787836,1.8189894035458565e-12,1.4551915228366852e-11,0,1.8189894035458565e-12
2025-02-23,S6,5538.697303644487,5538.697303644488,83081.90698105605,82660.16648040013,77755.34634714582,366.68691416921155,2022.9017439149052,178.2227287696537,23100.29002787976,18711.234922582604,55754.71333472462,-92.63265588514332,55662.08067883948,1439.8853690992037,57101.96604793868,57388.186540172486,1.8189894035458565e-12,5.4569682106375694e-12,0,9.094947017729282e-13
2025-02-24,S6,5538.697303644488,5538.697303644499,78768.2477283485,78834.83504456752,74544.35278163258,326.66706655305916,2133.9806907117777,289.03637611741726,22341.942972051456,18096.973807361668,52666.9033631215,112.44834641486523,52779.351709536364,1675.7193447568493,54455.071054293214,54559.45539230924,7.275957614183426e-12,1.8189894035458565e-11,0,1.0913936421275139e-11
2025-02-25,S6,5538.697303644499,5538.6973036445015,81230.03662321626,78973.86928400834,73923.0295456103,298.8537571133403,3635.076858006319,175.82504309177023,24156.095622590703,19566.437454298462,53102.90075327401,-993.6262596578817,52109.274493616125,1196.689423774233,53305.963917390356,55293.21643670611,1.8189894035458565e-12,7.275957614183426e-12,0,2.7284841053187847e-12
2025-02-26,S6,5538.6973036445015,5512.910749931721,75920.58381126169,76307.58789485987,73845.73092433813,589.0802075184407,1214.3822118138348,182.0030600121022,22351.503815993667,18127.92598929636,49477.136813496865,381.22083830177144,49858.35765179864,2717.6592268035165,52576.01687860215,52585.52016193988,4.547473508864641e-13,3.1037394876420876e-11,0,25.786553712780915
2025-02-27,S6,5512.910749931721,5512.910749931724,76503.9151465795,76833.36969895313,72694.91718936205,196.44887914857605,1359.900290963264,128.5408881816653,23401.793101924806,18955.45241255909,48858.89297767521,630.1448729453623,49489.037850620574,1044.1261615118879,50533.16401213246,50654.33765415215,9.094947017729282e-13,1.2533973858808167e-11,0,3.637978807091713e-12
2025-02-28,S6,5512.910749931724,5512.910749931723,35544.56865691207,35431.996812735044,33855.53693061293,233.5512460868535,6906.7253105922655,504.86953945696166,17815.261982371336,14430.362205720781,14659.862298262282,31.637218774112625,14691.499517036395,652.6184810967168,15344.117998133112,15485.827605194112,1.8189894035458565e-12,1.4510614931850796e-12,0,9.094947017729282e-13
2025-03-01,S6,5512.910749931723,5512.91074993172,42843.817276776164,37513.91435605673,35229.73095829445,282.21219040750657,7481.598682421219,827.1339597102101,18654.97143809054,15110.526864853335,17260.220912778233,-930.7529116786209,16329.468001099613,612.4410182508548,16941.909019350467,18803.414842707713,2.7284841053187847e-12,2.632560835991171e-12,0,3.637978807091713e-12
2025-03-02,S6,5512.91074993172,5512.91074993172,82609.89758490903,82108.24653847986,77422.57441710174,726.601161013106,1005.786474811223,135.80166445626867,24469.89669568789,19820.616323507187,54897.81521341011,576.5551534164551,55474.370366826566,3583.4888737703386,59057.8592405969,60165.62921613052,1.1709744285326451e-11,1.8690382574959585e-11,0,0.0
2025-03-03,S6,5512.91074993172,5445.878562373507,84899.69021032954,79592.93533974705,76793.28622884488,653.027687601617,817.701153096543,214.55132735625534,23459.177744540724,19062.262941880384,56793.068603527645,-1017.9366182943704,55775.131985233274,2696.172129979702,58471.30411521297,63487.927239291814,9.094947017729282e-13,2.1827872842550278e-11,0,67.03218755821308
