day_index,date,s0,E_C,CVaR,cost_plan,cost_emergency,cost_total,emergency_rate,unextracted_ratio,curtailment_rate,soc_violate_count,emergency_kwh,load_kwh,pv_kwh,pv_used_kwh,curtail_kwh,unextracted_kwh,spill_kwh,plan_total_kwh,charge_kwh,discharge_kwh,final_soc,price_mean,eq_residual,ub_violation
31,2025-02-01,6000.0000000000055,23362.914814418295,29147.223233457775,21473.67106075734,440.18537498548665,21913.856435742826,0.001462446726388673,0.11165054512467054,0.12128078762268717,0,111.59229913547324,76305.20628333333,41927.03035,36842.087086471685,5084.943263528309,5586.754101537184,914.3210051936136,50037.85781161155,22027.662142918867,17842.40633576428,6000.000000000006,0.6514930555555556,1.5347723092418164e-12,0.0
32,2025-02-02,6000.000000000006,108031.07906808487,128858.76443776884,103954.57809343147,0.0,103954.57809343147,0.0,0.3221067988780832,0.13587437576261308,0,0.0,121705.97265,43349.69469999999,37459.58199313764,5890.1127068623555,43076.430292903715,1215.0312500000007,133733.37800674012,27344.872668284475,22149.346861310427,6000.000000000006,0.8363881944444445,2.2737367544323206e-13,1.4551915228366852e-11
33,2025-02-03,6000.000000000006,74049.55967325781,151944.02866465063,72678.41388588547,65.09524024166748,72743.50912612714,0.00010532887179566886,0.10715942052264635,0.08969556394612906,0,12.9137166666668,122603.769,42386.85249999999,38584.93986111111,3801.9126388888894,10714.014221566082,404.35666044315144,99982.00969462926,25566.965212620027,20709.241822222226,6000.000000000007,0.8447902777777778,3.637978807091713e-12,8.731149137020111e-11
34,2025-02-04,6000.000000000007,78517.0525369812,153506.8391421907,73136.68267374026,474.8745700957349,73611.557243836,0.0014300387271326224,0.11785238936728089,0.04215448335051891,0,173.8613897266581,121578.09884999998,40383.2349,38680.900496767856,1702.3344032321445,11747.746718437314,426.42876635945015,99681.87137747431,25180.836469326634,20396.477540154574,6000.000000000007,0.8491895833333333,3.865352482534945e-12,2.0372681319713593e-10
35,2025-02-05,6000.000000000007,65213.93379098712,70788.59139482342,65043.648459527096,2894.109553222957,67937.75801275006,0.005504170135027601,0.05029264127631024,0.03804097644848622,0,671.4596836775838,121991.08443333334,41242.65745,39673.746489271565,1568.9109607284345,4590.830852118492,168.98155211975666,91282.35733128912,25666.666666666668,20789.99999999997,6000.00000000004,0.8482541666666665,3.0468072509393096e-11,4.3655745685100555e-11
36,2025-02-06,6000.00000000004,70544.63460500637,76279.71609705035,70551.43904168622,537.6851961866057,71089.12423787282,0.0011374810234782743,0.10247375365372703,0.04964010094081957,0,139.05951515042852,122252.1627,41981.10548333333,39897.159169533465,2083.9463137998605,9992.157994636487,424.66801681319293,97509.43669343244,25666.666666666664,20790.0,6000.000000000042,0.8439645833333334,8.86757334228605e-12,0.0
37,2025-02-07,6000.000000000042,29578.9625232051,32728.864157408912,21029.793541700168,76.58072798850976,21106.374269688677,0.0002987383987495451,0.13000494888575787,0.1448979847076826,0,22.754484682863506,76168.59693333332,44362.91726666666,37934.819958973014,6428.097307693653,6404.385828947463,716.5867513148596,49262.63102934128,20687.557681060556,16756.92172165905,6000.000000000044,0.6440388888888888,2.0463630789890885e-12,3.637978807091713e-12
38,2025-02-08,6000.000000000044,15333.132499935846,18555.333854301996,15776.9153182998,3245.06877186391,19021.98409016371,0.013228807303505775,0.03104362315290875,0.03667054866667268,0,1002.03965591758,75746.78751666666,44169.6248,42549.900424182924,1619.7243758170725,1183.1896222163507,587.4031319480433,38113.7735240639,21833.333333333383,17685.000000000044,6000.000000000043,0.642351388888889,9.094947017729282e-13,7.275957614183426e-12
39,2025-02-09,6000.000000000043,62174.39525853579,68514.75761625836,65227.84841452678,1309.8319459572886,66537.68036048407,0.002404972261387731,0.060502889516064536,0.053964828763758875,0,292.31933650766416,121547.90356666666,41992.48759999999,39726.37019730173,2266.1174026982676,5553.170108852515,141.1679046442256,91783.552046354,24000.0,19440.0,6000.000000000043,0.8413840277777778,4.547473508864641e-13,5.820766091346741e-11
40,2025-02-10,6000.000000000043,60685.20902199509,74200.89742042971,58759.01983262334,883.736937356094,59642.75676997943,0.0020790397374365883,0.048661680330598256,0.05857513563392875,0,252.55668383716687,121477.56451666665,47150.92693333333,44389.054992947866,2761.871940385464,4172.067169891224,304.03066938096515,85736.1920416021,23284.95453920146,18860.81317675318,6000.000000000043,0.8180638888888889,2.2737367544323206e-13,1.4551915228366852e-11
41,2025-02-11,6000.000000000043,63595.65438739242,68869.29797430536,61110.025315082996,1640.4777779197125,62750.503093002706,0.0026023299939571453,0.08254999226661171,0.030803338120671306,0,316.0302896556482,121441.28161666667,46220.68448333333,44796.93311102435,1423.7513723089824,7301.02920227592,172.19150070452702,88443.72969407176,24432.583026866574,19790.39225176192,6000.000000000043,0.8284923611111111,8.412825991399586e-12,1.4551915228366852e-11
42,2025-02-12,6000.000000000043,61478.45681969684,64481.804319142364,61777.70922849247,1568.3369638478243,63346.0461923403,0.0027751365284941847,0.07994317481703814,0.049240741736182696,0,336.8012613753326,121363.85288333334,46097.116749999994,43827.26052933058,2269.856220669411,7121.588017987286,265.08151014623047,89083.1272874276,23666.666666666715,19170.00000000004,6000.000000000045,0.8264243055555556,9.094947017729282e-13,0.0
43,2025-02-13,6000.000000000045,59308.49377789914,62147.27425679542,57354.39746409285,1192.8926943956005,58547.29015848845,0.0028799548376916965,0.06940374562759295,0.06726671641496414,0,349.3681384515664,121310.28371666666,49980.80469999999,46618.760084053385,3362.0446159466064,5908.436247509614,311.9196992473545,85131.37430958176,24046.646677174176,19477.783808511085,6000.000000000045,0.8147909722222221,4.320099833421409e-12,7.275957614183426e-12
44,2025-02-14,6000.000000000045,23176.817165440578,24608.89502547742,17366.216847385112,1156.2709036766778,18522.48775106179,0.004681504815697235,0.04846536612544148,0.14114622343218683,0,355.19811994257776,75872.63794999999,46070.83613333333,39568.1116027502,6502.724530583132,2045.146458449248,435.8648610254366,42198.10190138368,19830.328182114594,16062.565827512817,6000.000000000045,0.6311,2.0463630789890885e-12,7.275957614183426e-12
45,2025-02-15,6000.000000000045,16593.86052625552,18203.56720207957,17883.172127841965,1857.188319176739,19740.360447018702,0.006015148405612424,0.06636286332119543,0.11530754667770887,0,457.47941870615426,76054.55225,46774.46115,41381.01278762169,5393.448362378305,2761.397605278604,548.7219716294007,41610.58560589036,21496.873606895788,17412.467621585587,6000.000000000041,0.6378472222222222,3.637978807091713e-12,1.0913936421275139e-11
46,2025-02-16,6000.000000000041,45966.4956067127,49143.45356403764,61534.396391132825,2513.6397704955534,64048.03616162838,0.00543729330628639,0.08312069900783899,0.03524377245101995,0,659.4184967893148,121276.97728333331,45899.59818333333,44281.92318936668,1617.6749939666483,7365.985771570336,185.77137270052253,88617.94786970766,24897.658569786687,20167.103441527215,6000.000000000045,0.8303222222222222,2.2737367544323206e-13,2.1827872842550278e-11
47,2025-02-17,6000.000000000045,62325.86579469054,74721.30620934024,61941.22272042752,494.2752424164886,62435.497962844005,0.0008382393055886675,0.11736594723738605,0.08019297545637914,0,101.39373891358899,120960.37281666666,49776.50964999999,45784.783233333335,3991.7264166666687,10596.27554800835,211.93323610103528,90284.0712951958,23166.66666666667,18765.0,6000.000000000044,0.8173527777777777,9.094947017729282e-13,0.0
48,2025-02-18,6000.000000000044,54016.70690028614,56840.47367717291,54120.53384406472,3299.989575608999,57420.523419673715,0.006398272580186682,0.045346423677721355,0.031083363813516417,0,776.3105458514298,121331.27123333333,49239.883449999994,47709.342238588506,1530.5412114114956,3677.916109412212,165.23894609419744,81107.08212738654,23254.255910456443,18835.94728746971,6000.000000000055,0.8145215277777778,9.094947017729282e-12,1.4551915228366852e-11
49,2025-02-19,6000.000000000055,55962.013691705986,66038.57075988287,54263.10449352824,1952.342009376657,56215.446502904895,0.00392124858992491,0.03427504195717678,0.027225899091888012,0,477.8699945886484,121866.79411666666,48987.466733333335,47653.73890728437,1333.7278260489543,2779.502857378354,159.16717060209191,81094.07599999625,23264.319774853495,18844.09901763133,6000.000000000055,0.8164298611111112,4.547473508864641e-13,7.275957614183426e-12
50,2025-02-20,6000.000000000055,55604.87158117262,62053.37884195595,56371.80206053743,1222.2057345865492,57594.00779512398,0.0019076324568937564,0.07565068942539889,0.04576996645841387,0,231.02431901724754,121105.25703333333,50112.12329999999,47818.4930973991,2293.6302026009,6365.656539257596,241.7739622202198,84145.38700978972,23590.61521786794,19108.398326473034,6000.000000000055,0.8168069444444445,9.094947017729282e-13,7.275957614183426e-12
51,2025-02-21,6000.000000000055,20751.234878079365,21820.850087921208,16280.051219835246,812.8854991916389,17092.936719026886,0.0035410795380541736,0.03930807813238184,0.15007020241193425,0,268.4209183437775,75802.00203333332,50241.74,42701.95190867223,7539.788091327773,1529.952121768505,807.3508003696346,38922.078983763306,19753.404501620207,16000.257646312366,6000.000000000056,0.62085,9.094947017729282e-13,1.0913936421275139e-11
52,2025-02-22,6000.000000000056,15747.734797944602,18172.350780314795,16777.05417317184,953.7554342172723,17730.809607389114,0.004110840149687145,0.06931836193503757,0.10243574814314732,0,311.11760012816274,75682.24226666667,47837.47938333333,42937.211393419195,4900.267989914136,2754.645437125058,596.1398691388578,39739.044031458834,20812.344484608515,16857.9990325329,6000.000000000053,0.6352840277777778,3.637978807091713e-12,1.0913936421275139e-11
53,2025-02-23,6000.000000000053,56281.13524046043,62740.948119770714,55071.94655385389,3728.649763567103,58800.596317421,0.006512704067731785,0.06229703974336138,0.03782311784862035,0,788.9629140302571,121142.14093333333,49610.287249999994,47733.87150883934,1876.4157411606575,5123.7459372629055,207.33381640721507,82247.02102011055,22613.867136719433,18317.23238074274,6000.000000000055,0.8153784722222223,1.1823431123048067e-11,3.637978807091713e-11
54,2025-02-24,6000.000000000055,52663.74994385496,60723.57924721313,52888.36523221815,2488.0993798134896,55376.46461203164,0.005460685384240254,0.056792045217646005,0.04566431672399328,0,658.7169546906698,120628.98854999998,52425.954933333334,50031.9595226998,2393.9954106335313,4490.387946213341,259.29478367288107,79067.1990946035,23048.44364267237,18669.239350564625,6000.00000000005,0.8082493055555555,7.275957614183426e-12,7.275957614183426e-12
